decisionId,temaTnu,action
93,99,NEGAR_SEGUIMENTO
428,99,NEGAR_SEGUIMENTO
450,229,NEGAR_SEGUIMENTO
1263,71,NEGAR_SEGUIMENTO
1709,71,NEGAR_SEGUIMENTO
1032,50,NEGAR_SEGUIMENTO
406,164,NEGAR_SEGUIMENTO
1424,164,NEGAR_SEGUIMENTO
1479,164,NEGAR_SEGUIMENTO
1480,164,NEGAR_SEGUIMENTO
1956,164,NEGAR_SEGUIMENTO
1957,164,NEGAR_SEGUIMENTO
117,182,NEGAR_SEGUIMENTO
212,182,NEGAR_SEGUIMENTO
764,182,NEGAR_SEGUIMENTO
1232,94,NEGAR_SEGUIMENTO
1350,182,NEGAR_SEGUIMENTO
1612,182,NEGAR_SEGUIMENTO
1781,94,NEGAR_SEGUIMENTO
1826,94,NEGAR_SEGUIMENTO
1024,89,NEGAR_SEGUIMENTO
185,38,NEGAR_SEGUIMENTO
518,38,NEGAR_SEGUIMENTO
607,38,NEGAR_SEGUIMENTO
960,38,NEGAR_SEGUIMENTO
1007,38,NEGAR_SEGUIMENTO
1033,38,NEGAR_SEGUIMENTO
1068,38,NEGAR_SEGUIMENTO
1136,38,NEGAR_SEGUIMENTO
1301,38,NEGAR_SEGUIMENTO
1394,38,NEGAR_SEGUIMENTO
1438,38,NEGAR_SEGUIMENTO
1501,38,NEGAR_SEGUIMENTO
1549,38,NEGAR_SEGUIMENTO
1556,38,NEGAR_SEGUIMENTO
1607,38,NEGAR_SEGUIMENTO
1739,38,NEGAR_SEGUIMENTO
1836,38,NEGAR_SEGUIMENTO
1845,38,NEGAR_SEGUIMENTO
1853,38,NEGAR_SEGUIMENTO
1878,38,NEGAR_SEGUIMENTO
1907,38,NEGAR_SEGUIMENTO
1930,38,NEGAR_SEGUIMENTO
1950,38,NEGAR_SEGUIMENTO
1962,38,NEGAR_SEGUIMENTO
1983,38,NEGAR_SEGUIMENTO
441,10,NEGAR_SEGUIMENTO
557,10,NEGAR_SEGUIMENTO
664,10,NEGAR_SEGUIMENTO
732,10,NEGAR_SEGUIMENTO
958,10,NEGAR_SEGUIMENTO
1453,10,NEGAR_SEGUIMENTO
1520,10,NEGAR_SEGUIMENTO
1534,10,NEGAR_SEGUIMENTO
1559,10,NEGAR_SEGUIMENTO
1597,10,NEGAR_SEGUIMENTO
1613,10,NEGAR_SEGUIMENTO
1614,10,NEGAR_SEGUIMENTO
1632,10,NEGAR_SEGUIMENTO
1659,10,NEGAR_SEGUIMENTO
1672,10,NEGAR_SEGUIMENTO
1753,10,NEGAR_SEGUIMENTO
1800,10,NEGAR_SEGUIMENTO
1819,10,NEGAR_SEGUIMENTO
1862,10,NEGAR_SEGUIMENTO
1871,10,NEGAR_SEGUIMENTO
1894,10,NEGAR_SEGUIMENTO
1899,10,NEGAR_SEGUIMENTO
1977,10,NEGAR_SEGUIMENTO
1308,71,NEGAR_SEGUIMENTO
1562,71,NEGAR_SEGUIMENTO
1638,10,NEGAR_SEGUIMENTO
1732,10,NEGAR_SEGUIMENTO
360,313,NEGAR_SEGUIMENTO
361,313,NEGAR_SEGUIMENTO
385,313,NEGAR_SEGUIMENTO
773,313,NEGAR_SEGUIMENTO
774,313,NEGAR_SEGUIMENTO
1084,313,NEGAR_SEGUIMENTO
1247,313,NEGAR_SEGUIMENTO
1286,313,NEGAR_SEGUIMENTO
1677,313,NEGAR_SEGUIMENTO
1891,313,NEGAR_SEGUIMENTO
1251,164,NEGAR_SEGUIMENTO
1323,89,NEGAR_SEGUIMENTO
1561,89,NEGAR_SEGUIMENTO
544,89,NEGAR_SEGUIMENTO
690,89,NEGAR_SEGUIMENTO
691,89,NEGAR_SEGUIMENTO
177,258,NEGAR_SEGUIMENTO
448,47,NEGAR_SEGUIMENTO
807,229,NEGAR_SEGUIMENTO
808,229,NEGAR_SEGUIMENTO
1631,24,NEGAR_SEGUIMENTO
41,24,NEGAR_SEGUIMENTO
24,150,NEGAR_SEGUIMENTO
533,24,NEGAR_SEGUIMENTO
269,24,NEGAR_SEGUIMENTO
1087,71,NEGAR_SEGUIMENTO
303,24,NEGAR_SEGUIMENTO
6,10,NEGAR_SEGUIMENTO
1611,48,NEGAR_SEGUIMENTO
776,24,NEGAR_SEGUIMENTO
1847,331,NEGAR_SEGUIMENTO
300,94,NEGAR_SEGUIMENTO
781,94,NEGAR_SEGUIMENTO
936,246,NEGAR_SEGUIMENTO
1311,246,NEGAR_SEGUIMENTO
1357,246,NEGAR_SEGUIMENTO
1407,246,NEGAR_SEGUIMENTO
1644,246,NEGAR_SEGUIMENTO
1790,246,NEGAR_SEGUIMENTO
1791,246,NEGAR_SEGUIMENTO
1842,94,NEGAR_SEGUIMENTO
1867,246,NEGAR_SEGUIMENTO
18,48,NEGAR_SEGUIMENTO
473,224,NEGAR_SEGUIMENTO
1642,246,NEGAR_SEGUIMENTO
1025,60,NEGAR_SEGUIMENTO
967,246,NEGAR_SEGUIMENTO
968,246,NEGAR_SEGUIMENTO
978,94,NEGAR_SEGUIMENTO
1381,246,NEGAR_SEGUIMENTO
1406,94,NEGAR_SEGUIMENTO
1796,246,NEGAR_SEGUIMENTO
852,212,NEGAR_SEGUIMENTO
1716,212,NEGAR_SEGUIMENTO
1048,215,NEGAR_SEGUIMENTO
67,224,NEGAR_SEGUIMENTO
227,224,NEGAR_SEGUIMENTO
1127,224,NEGAR_SEGUIMENTO
1833,224,NEGAR_SEGUIMENTO
52,222,NEGAR_SEGUIMENTO
228,246,NEGAR_SEGUIMENTO
1123,246,NEGAR_SEGUIMENTO
1124,246,NEGAR_SEGUIMENTO
1902,246,NEGAR_SEGUIMENTO
1939,246,NEGAR_SEGUIMENTO
1975,94,NEGAR_SEGUIMENTO
1172,50,NEGAR_SEGUIMENTO
1121,187,NEGAR_SEGUIMENTO
1375,229,NEGAR_SEGUIMENTO
1450,229,NEGAR_SEGUIMENTO
140,246,NEGAR_SEGUIMENTO
437,246,NEGAR_SEGUIMENTO
570,246,NEGAR_SEGUIMENTO
768,246,NEGAR_SEGUIMENTO
893,89,NEGAR_SEGUIMENTO
1075,246,NEGAR_SEGUIMENTO
1147,89,NEGAR_SEGUIMENTO
1166,246,NEGAR_SEGUIMENTO
1167,246,NEGAR_SEGUIMENTO
1189,89,NEGAR_SEGUIMENTO
1208,89,NEGAR_SEGUIMENTO
1264,246,NEGAR_SEGUIMENTO
1312,246,NEGAR_SEGUIMENTO
1361,246,NEGAR_SEGUIMENTO
1382,246,NEGAR_SEGUIMENTO
1396,94,NEGAR_SEGUIMENTO
1555,246,NEGAR_SEGUIMENTO
1674,246,NEGAR_SEGUIMENTO
1779,246,NEGAR_SEGUIMENTO
1827,246,NEGAR_SEGUIMENTO
1960,246,NEGAR_SEGUIMENTO
1966,246,NEGAR_SEGUIMENTO
1967,246,NEGAR_SEGUIMENTO
121,92,NEGAR_SEGUIMENTO
609,92,NEGAR_SEGUIMENTO
600,49,NEGAR_SEGUIMENTO
1754,71,NEGAR_SEGUIMENTO
574,244,NEGAR_SEGUIMENTO
681,244,NEGAR_SEGUIMENTO
976,28,NEGAR_SEGUIMENTO
99,229,NEGAR_SEGUIMENTO
100,229,NEGAR_SEGUIMENTO
558,109,NEGAR_SEGUIMENTO
1287,109,NEGAR_SEGUIMENTO
1336,109,NEGAR_SEGUIMENTO
1052,35,NEGAR_SEGUIMENTO
3,35,NEGAR_SEGUIMENTO
47,35,NEGAR_SEGUIMENTO
50,35,NEGAR_SEGUIMENTO
51,35,NEGAR_SEGUIMENTO
192,35,NEGAR_SEGUIMENTO
431,64,NEGAR_SEGUIMENTO
478,35,NEGAR_SEGUIMENTO
787,35,NEGAR_SEGUIMENTO
857,35,NEGAR_SEGUIMENTO
721,182,NEGAR_SEGUIMENTO
1776,182,NEGAR_SEGUIMENTO
1582,71,NEGAR_SEGUIMENTO
1715,89,NEGAR_SEGUIMENTO
61,222,NEGAR_SEGUIMENTO
731,71,NEGAR_SEGUIMENTO
1729,71,NEGAR_SEGUIMENTO
1984,127,NEGAR_SEGUIMENTO
4,109,NEGAR_SEGUIMENTO
1714,94,NEGAR_SEGUIMENTO
1572,71,NEGAR_SEGUIMENTO
199,71,NEGAR_SEGUIMENTO
144,331,NEGAR_SEGUIMENTO
1015,331,NEGAR_SEGUIMENTO
1422,89,NEGAR_SEGUIMENTO
1773,94,NEGAR_SEGUIMENTO
508,94,NEGAR_SEGUIMENTO
667,94,NEGAR_SEGUIMENTO
1675,94,NEGAR_SEGUIMENTO
1916,94,NEGAR_SEGUIMENTO
1092,273,NEGAR_SEGUIMENTO
1573,94,NEGAR_SEGUIMENTO
1239,94,NEGAR_SEGUIMENTO
405,94,NEGAR_SEGUIMENTO
427,94,NEGAR_SEGUIMENTO
475,94,NEGAR_SEGUIMENTO
484,94,NEGAR_SEGUIMENTO
1054,94,NEGAR_SEGUIMENTO
1809,94,NEGAR_SEGUIMENTO
870,331,NEGAR_SEGUIMENTO
1339,100,NEGAR_SEGUIMENTO
444,109,NEGAR_SEGUIMENTO
75,100,NEGAR_SEGUIMENTO
203,7,NEGAR_SEGUIMENTO
1533,55,NEGAR_SEGUIMENTO
675,100,NEGAR_SEGUIMENTO
168,92,NEGAR_SEGUIMENTO
381,92,NEGAR_SEGUIMENTO
1051,92,NEGAR_SEGUIMENTO
1060,94,NEGAR_SEGUIMENTO
1746,100,NEGAR_SEGUIMENTO
346,12,NEGAR_SEGUIMENTO
178,100,NEGAR_SEGUIMENTO
242,100,NEGAR_SEGUIMENTO
1219,100,NEGAR_SEGUIMENTO
66,19,NEGAR_SEGUIMENTO
310,109,NEGAR_SEGUIMENTO
785,314,NEGAR_SEGUIMENTO
1699,109,NEGAR_SEGUIMENTO
8,165,NEGAR_SEGUIMENTO
35,100,NEGAR_SEGUIMENTO
158,100,NEGAR_SEGUIMENTO
370,44,NEGAR_SEGUIMENTO
474,44,NEGAR_SEGUIMENTO
786,44,NEGAR_SEGUIMENTO
1211,44,NEGAR_SEGUIMENTO
1412,44,NEGAR_SEGUIMENTO
1503,165,NEGAR_SEGUIMENTO
1627,44,NEGAR_SEGUIMENTO
1852,44,NEGAR_SEGUIMENTO
1641,71,NEGAR_SEGUIMENTO
816,109,NEGAR_SEGUIMENTO
536,7,NEGAR_SEGUIMENTO
1516,7,NEGAR_SEGUIMENTO
1517,7,NEGAR_SEGUIMENTO
1348,230,NEGAR_SEGUIMENTO
493,92,NEGAR_SEGUIMENTO
520,205,NEGAR_SEGUIMENTO
1237,92,NEGAR_SEGUIMENTO
1430,48,NEGAR_SEGUIMENTO
1771,92,NEGAR_SEGUIMENTO
999,183,NEGAR_SEGUIMENTO
1000,183,NEGAR_SEGUIMENTO
1001,183,NEGAR_SEGUIMENTO
1016,183,NEGAR_SEGUIMENTO
1017,183,NEGAR_SEGUIMENTO
1176,183,NEGAR_SEGUIMENTO
1177,183,NEGAR_SEGUIMENTO
1179,183,NEGAR_SEGUIMENTO
1180,183,NEGAR_SEGUIMENTO
1271,183,NEGAR_SEGUIMENTO
1273,183,NEGAR_SEGUIMENTO
1274,183,NEGAR_SEGUIMENTO
1276,183,NEGAR_SEGUIMENTO
1278,183,NEGAR_SEGUIMENTO
1280,183,NEGAR_SEGUIMENTO
1281,183,NEGAR_SEGUIMENTO
1283,183,NEGAR_SEGUIMENTO
1389,183,NEGAR_SEGUIMENTO
1630,183,NEGAR_SEGUIMENTO
1679,183,NEGAR_SEGUIMENTO
1705,109,NEGAR_SEGUIMENTO
1861,183,NEGAR_SEGUIMENTO
1931,183,NEGAR_SEGUIMENTO
1932,183,NEGAR_SEGUIMENTO
286,100,NEGAR_SEGUIMENTO
1217,97,NEGAR_SEGUIMENTO
1218,97,NEGAR_SEGUIMENTO
1505,100,NEGAR_SEGUIMENTO
1536,97,NEGAR_SEGUIMENTO
846,71,NEGAR_SEGUIMENTO
882,71,NEGAR_SEGUIMENTO
1089,71,NEGAR_SEGUIMENTO
1174,71,NEGAR_SEGUIMENTO
1175,71,NEGAR_SEGUIMENTO
1694,341,NEGAR_SEGUIMENTO
26,109,NEGAR_SEGUIMENTO
76,100,NEGAR_SEGUIMENTO
12,100,NEGAR_SEGUIMENTO
42,100,NEGAR_SEGUIMENTO
102,100,NEGAR_SEGUIMENTO
115,100,NEGAR_SEGUIMENTO
231,100,NEGAR_SEGUIMENTO
318,100,NEGAR_SEGUIMENTO
412,100,NEGAR_SEGUIMENTO
443,100,NEGAR_SEGUIMENTO
528,100,NEGAR_SEGUIMENTO
539,100,NEGAR_SEGUIMENTO
556,100,NEGAR_SEGUIMENTO
662,100,NEGAR_SEGUIMENTO
724,100,NEGAR_SEGUIMENTO
735,100,NEGAR_SEGUIMENTO
757,100,NEGAR_SEGUIMENTO
809,100,NEGAR_SEGUIMENTO
814,100,NEGAR_SEGUIMENTO
818,100,NEGAR_SEGUIMENTO
839,100,NEGAR_SEGUIMENTO
864,100,NEGAR_SEGUIMENTO
914,100,NEGAR_SEGUIMENTO
1019,100,NEGAR_SEGUIMENTO
1026,100,NEGAR_SEGUIMENTO
1040,100,NEGAR_SEGUIMENTO
1063,100,NEGAR_SEGUIMENTO
1149,100,NEGAR_SEGUIMENTO
1212,100,NEGAR_SEGUIMENTO
1435,100,NEGAR_SEGUIMENTO
1436,100,NEGAR_SEGUIMENTO
1529,100,NEGAR_SEGUIMENTO
1541,100,NEGAR_SEGUIMENTO
1588,100,NEGAR_SEGUIMENTO
1629,100,NEGAR_SEGUIMENTO
1661,100,NEGAR_SEGUIMENTO
1736,100,NEGAR_SEGUIMENTO
1762,100,NEGAR_SEGUIMENTO
1783,100,NEGAR_SEGUIMENTO
1841,100,NEGAR_SEGUIMENTO
1848,100,NEGAR_SEGUIMENTO
1865,100,NEGAR_SEGUIMENTO
1866,100,NEGAR_SEGUIMENTO
1897,100,NEGAR_SEGUIMENTO
29,100,NEGAR_SEGUIMENTO
49,100,NEGAR_SEGUIMENTO
498,100,NEGAR_SEGUIMENTO
583,50,NEGAR_SEGUIMENTO
584,50,NEGAR_SEGUIMENTO
603,50,NEGAR_SEGUIMENTO
770,50,NEGAR_SEGUIMENTO
771,50,NEGAR_SEGUIMENTO
788,100,NEGAR_SEGUIMENTO
821,50,NEGAR_SEGUIMENTO
822,50,NEGAR_SEGUIMENTO
1071,50,NEGAR_SEGUIMENTO
1072,50,NEGAR_SEGUIMENTO
1169,50,NEGAR_SEGUIMENTO
1170,50,NEGAR_SEGUIMENTO
1567,100,NEGAR_SEGUIMENTO
1598,100,NEGAR_SEGUIMENTO
1804,100,NEGAR_SEGUIMENTO
1366,94,NEGAR_SEGUIMENTO
131,109,NEGAR_SEGUIMENTO
285,71,NEGAR_SEGUIMENTO
163,109,NEGAR_SEGUIMENTO
1038,273,NEGAR_SEGUIMENTO
9,109,NEGAR_SEGUIMENTO
22,100,NEGAR_SEGUIMENTO
33,109,NEGAR_SEGUIMENTO
38,100,NEGAR_SEGUIMENTO
45,100,NEGAR_SEGUIMENTO
65,109,NEGAR_SEGUIMENTO
78,100,NEGAR_SEGUIMENTO
79,109,NEGAR_SEGUIMENTO
112,109,NEGAR_SEGUIMENTO
118,109,NEGAR_SEGUIMENTO
119,109,NEGAR_SEGUIMENTO
124,100,NEGAR_SEGUIMENTO
127,109,NEGAR_SEGUIMENTO
150,109,NEGAR_SEGUIMENTO
157,100,NEGAR_SEGUIMENTO
186,109,NEGAR_SEGUIMENTO
191,100,NEGAR_SEGUIMENTO
200,109,NEGAR_SEGUIMENTO
201,109,NEGAR_SEGUIMENTO
241,109,NEGAR_SEGUIMENTO
250,100,NEGAR_SEGUIMENTO
251,109,NEGAR_SEGUIMENTO
252,109,NEGAR_SEGUIMENTO
256,109,NEGAR_SEGUIMENTO
267,109,NEGAR_SEGUIMENTO
279,109,NEGAR_SEGUIMENTO
294,109,NEGAR_SEGUIMENTO
295,109,NEGAR_SEGUIMENTO
297,109,NEGAR_SEGUIMENTO
319,109,NEGAR_SEGUIMENTO
320,109,NEGAR_SEGUIMENTO
321,100,NEGAR_SEGUIMENTO
323,100,NEGAR_SEGUIMENTO
333,109,NEGAR_SEGUIMENTO
349,100,NEGAR_SEGUIMENTO
366,100,NEGAR_SEGUIMENTO
459,100,NEGAR_SEGUIMENTO
462,100,NEGAR_SEGUIMENTO
524,100,NEGAR_SEGUIMENTO
526,109,NEGAR_SEGUIMENTO
527,109,NEGAR_SEGUIMENTO
550,100,NEGAR_SEGUIMENTO
559,109,NEGAR_SEGUIMENTO
564,100,NEGAR_SEGUIMENTO
567,109,NEGAR_SEGUIMENTO
573,100,NEGAR_SEGUIMENTO
630,109,NEGAR_SEGUIMENTO
642,109,NEGAR_SEGUIMENTO
663,109,NEGAR_SEGUIMENTO
680,109,NEGAR_SEGUIMENTO
683,100,NEGAR_SEGUIMENTO
710,109,NEGAR_SEGUIMENTO
778,109,NEGAR_SEGUIMENTO
779,109,NEGAR_SEGUIMENTO
789,48,NEGAR_SEGUIMENTO
790,109,NEGAR_SEGUIMENTO
800,109,NEGAR_SEGUIMENTO
906,109,NEGAR_SEGUIMENTO
939,335,NEGAR_SEGUIMENTO
954,109,NEGAR_SEGUIMENTO
959,48,NEGAR_SEGUIMENTO
970,109,NEGAR_SEGUIMENTO
1009,48,NEGAR_SEGUIMENTO
1014,109,NEGAR_SEGUIMENTO
1018,109,NEGAR_SEGUIMENTO
1021,48,NEGAR_SEGUIMENTO
1065,109,NEGAR_SEGUIMENTO
1118,109,NEGAR_SEGUIMENTO
1119,109,NEGAR_SEGUIMENTO
1120,109,NEGAR_SEGUIMENTO
1142,335,NEGAR_SEGUIMENTO
1150,109,NEGAR_SEGUIMENTO
1154,109,NEGAR_SEGUIMENTO
1157,109,NEGAR_SEGUIMENTO
1165,109,NEGAR_SEGUIMENTO
1173,100,NEGAR_SEGUIMENTO
1195,109,NEGAR_SEGUIMENTO
1206,100,NEGAR_SEGUIMENTO
1235,100,NEGAR_SEGUIMENTO
1257,109,NEGAR_SEGUIMENTO
1259,109,NEGAR_SEGUIMENTO
1303,100,NEGAR_SEGUIMENTO
1337,100,NEGAR_SEGUIMENTO
1338,48,NEGAR_SEGUIMENTO
1367,109,NEGAR_SEGUIMENTO
1433,335,NEGAR_SEGUIMENTO
1437,109,NEGAR_SEGUIMENTO
1476,109,NEGAR_SEGUIMENTO
1602,109,NEGAR_SEGUIMENTO
1605,48,NEGAR_SEGUIMENTO
1706,109,NEGAR_SEGUIMENTO
1748,100,NEGAR_SEGUIMENTO
1772,109,NEGAR_SEGUIMENTO
1785,109,NEGAR_SEGUIMENTO
1786,109,NEGAR_SEGUIMENTO
1807,109,NEGAR_SEGUIMENTO
1838,335,NEGAR_SEGUIMENTO
1846,335,NEGAR_SEGUIMENTO
1869,109,NEGAR_SEGUIMENTO
1881,335,NEGAR_SEGUIMENTO
1882,48,NEGAR_SEGUIMENTO
1896,335,NEGAR_SEGUIMENTO
1944,109,NEGAR_SEGUIMENTO
1946,100,NEGAR_SEGUIMENTO
1981,100,NEGAR_SEGUIMENTO
1982,100,NEGAR_SEGUIMENTO
94,10,NEGAR_SEGUIMENTO
180,10,NEGAR_SEGUIMENTO
20,109,NEGAR_SEGUIMENTO
23,109,NEGAR_SEGUIMENTO
25,335,NEGAR_SEGUIMENTO
27,109,NEGAR_SEGUIMENTO
31,109,NEGAR_SEGUIMENTO
107,109,NEGAR_SEGUIMENTO
160,48,NEGAR_SEGUIMENTO
170,335,NEGAR_SEGUIMENTO
171,335,NEGAR_SEGUIMENTO
183,109,NEGAR_SEGUIMENTO
209,48,NEGAR_SEGUIMENTO
248,109,NEGAR_SEGUIMENTO
258,109,NEGAR_SEGUIMENTO
264,109,NEGAR_SEGUIMENTO
312,109,NEGAR_SEGUIMENTO
313,109,NEGAR_SEGUIMENTO
368,109,NEGAR_SEGUIMENTO
429,48,NEGAR_SEGUIMENTO
445,109,NEGAR_SEGUIMENTO
525,109,NEGAR_SEGUIMENTO
555,109,NEGAR_SEGUIMENTO
565,109,NEGAR_SEGUIMENTO
589,109,NEGAR_SEGUIMENTO
632,109,NEGAR_SEGUIMENTO
639,222,NEGAR_SEGUIMENTO
694,109,NEGAR_SEGUIMENTO
722,109,NEGAR_SEGUIMENTO
723,109,NEGAR_SEGUIMENTO
794,109,NEGAR_SEGUIMENTO
811,109,NEGAR_SEGUIMENTO
826,109,NEGAR_SEGUIMENTO
827,109,NEGAR_SEGUIMENTO
874,109,NEGAR_SEGUIMENTO
943,109,NEGAR_SEGUIMENTO
944,109,NEGAR_SEGUIMENTO
951,109,NEGAR_SEGUIMENTO
957,109,NEGAR_SEGUIMENTO
981,48,NEGAR_SEGUIMENTO
1047,109,NEGAR_SEGUIMENTO
1067,109,NEGAR_SEGUIMENTO
1101,109,NEGAR_SEGUIMENTO
1105,335,NEGAR_SEGUIMENTO
1156,109,NEGAR_SEGUIMENTO
1158,109,NEGAR_SEGUIMENTO
1159,109,NEGAR_SEGUIMENTO
1184,109,NEGAR_SEGUIMENTO
1188,335,NEGAR_SEGUIMENTO
1248,335,NEGAR_SEGUIMENTO
1282,109,NEGAR_SEGUIMENTO
1340,109,NEGAR_SEGUIMENTO
1341,109,NEGAR_SEGUIMENTO
1343,109,NEGAR_SEGUIMENTO
1349,109,NEGAR_SEGUIMENTO
1384,109,NEGAR_SEGUIMENTO
1439,109,NEGAR_SEGUIMENTO
1574,109,NEGAR_SEGUIMENTO
1603,48,NEGAR_SEGUIMENTO
1717,335,NEGAR_SEGUIMENTO
1718,335,NEGAR_SEGUIMENTO
1728,335,NEGAR_SEGUIMENTO
1730,109,NEGAR_SEGUIMENTO
1774,109,NEGAR_SEGUIMENTO
1814,335,NEGAR_SEGUIMENTO
1880,335,NEGAR_SEGUIMENTO
1889,335,NEGAR_SEGUIMENTO
1890,335,NEGAR_SEGUIMENTO
347,8,NEGAR_SEGUIMENTO
963,8,NEGAR_SEGUIMENTO
964,8,NEGAR_SEGUIMENTO
1623,8,NEGAR_SEGUIMENTO
689,331,NEGAR_SEGUIMENTO
1925,71,NEGAR_SEGUIMENTO
1522,8,NEGAR_SEGUIMENTO
1868,71,NEGAR_SEGUIMENTO
1737,71,NEGAR_SEGUIMENTO
1222,44,NEGAR_SEGUIMENTO
1246,44,NEGAR_SEGUIMENTO
1936,7,NEGAR_SEGUIMENTO
28,8,NEGAR_SEGUIMENTO
39,8,NEGAR_SEGUIMENTO
40,8,NEGAR_SEGUIMENTO
53,8,NEGAR_SEGUIMENTO
54,8,NEGAR_SEGUIMENTO
80,8,NEGAR_SEGUIMENTO
82,8,NEGAR_SEGUIMENTO
85,8,NEGAR_SEGUIMENTO
87,8,NEGAR_SEGUIMENTO
89,8,NEGAR_SEGUIMENTO
90,8,NEGAR_SEGUIMENTO
91,8,NEGAR_SEGUIMENTO
187,8,NEGAR_SEGUIMENTO
271,8,NEGAR_SEGUIMENTO
304,8,NEGAR_SEGUIMENTO
391,8,NEGAR_SEGUIMENTO
393,8,NEGAR_SEGUIMENTO
396,8,NEGAR_SEGUIMENTO
420,8,NEGAR_SEGUIMENTO
457,8,NEGAR_SEGUIMENTO
509,8,NEGAR_SEGUIMENTO
561,8,NEGAR_SEGUIMENTO
679,8,NEGAR_SEGUIMENTO
693,8,NEGAR_SEGUIMENTO
706,8,NEGAR_SEGUIMENTO
712,8,NEGAR_SEGUIMENTO
782,8,NEGAR_SEGUIMENTO
832,8,NEGAR_SEGUIMENTO
834,8,NEGAR_SEGUIMENTO
835,8,NEGAR_SEGUIMENTO
920,8,NEGAR_SEGUIMENTO
921,8,NEGAR_SEGUIMENTO
922,8,NEGAR_SEGUIMENTO
925,8,NEGAR_SEGUIMENTO
1003,8,NEGAR_SEGUIMENTO
1004,8,NEGAR_SEGUIMENTO
1005,8,NEGAR_SEGUIMENTO
1059,8,NEGAR_SEGUIMENTO
1077,8,NEGAR_SEGUIMENTO
1191,8,NEGAR_SEGUIMENTO
1210,8,NEGAR_SEGUIMENTO
1249,8,NEGAR_SEGUIMENTO
1254,8,NEGAR_SEGUIMENTO
1377,8,NEGAR_SEGUIMENTO
1449,8,NEGAR_SEGUIMENTO
1554,8,NEGAR_SEGUIMENTO
1606,8,NEGAR_SEGUIMENTO
1700,8,NEGAR_SEGUIMENTO
1731,8,NEGAR_SEGUIMENTO
1879,8,NEGAR_SEGUIMENTO
1913,8,NEGAR_SEGUIMENTO
1927,8,NEGAR_SEGUIMENTO
1991,8,NEGAR_SEGUIMENTO
328,48,NEGAR_SEGUIMENTO
388,44,NEGAR_SEGUIMENTO
1141,8,NEGAR_SEGUIMENTO
378,8,NEGAR_SEGUIMENTO
812,8,NEGAR_SEGUIMENTO
1535,8,NEGAR_SEGUIMENTO
84,44,NEGAR_SEGUIMENTO
660,44,NEGAR_SEGUIMENTO
990,44,NEGAR_SEGUIMENTO
997,71,NEGAR_SEGUIMENTO
1870,71,NEGAR_SEGUIMENTO
1872,71,NEGAR_SEGUIMENTO
673,8,NEGAR_SEGUIMENTO
750,44,NEGAR_SEGUIMENTO
847,44,NEGAR_SEGUIMENTO
974,8,NEGAR_SEGUIMENTO
1055,44,NEGAR_SEGUIMENTO
1164,8,NEGAR_SEGUIMENTO
1563,8,NEGAR_SEGUIMENTO
1576,8,NEGAR_SEGUIMENTO
1580,8,NEGAR_SEGUIMENTO
1604,8,NEGAR_SEGUIMENTO
1683,8,NEGAR_SEGUIMENTO
1906,8,NEGAR_SEGUIMENTO
446,44,NEGAR_SEGUIMENTO
506,71,NEGAR_SEGUIMENTO
519,71,NEGAR_SEGUIMENTO
569,71,NEGAR_SEGUIMENTO
666,71,NEGAR_SEGUIMENTO
1039,71,NEGAR_SEGUIMENTO
1376,71,NEGAR_SEGUIMENTO
1408,71,NEGAR_SEGUIMENTO
1409,71,NEGAR_SEGUIMENTO
1484,71,NEGAR_SEGUIMENTO
590,8,NEGAR_SEGUIMENTO
1429,8,NEGAR_SEGUIMENTO
