ID DECISÃO TRF2,NUMERO PROCESSO,TEMA TNU,CONSONÂNCIA OU DISSONÂNCIA
1743,5062657-78.2024.4.02.5101,194,CONSONANCIA
1747,5062590-16.2024.4.02.5101,194,CONSONANCIA
1751,5062577-17.2024.4.02.5101,194,CONSONANCIA
1752,5062570-25.2024.4.02.5101,194,CONSONANCIA
1766,5062453-34.2024.4.02.5101,194,CONSONANCIA
1784,5062141-58.2024.4.02.5101,194,CONSONANCIA
1818,5061784-78.2024.4.02.5101,194,CONSONANCIA
1820,5061772-64.2024.4.02.5101,194,CONSONANCIA
1825,5061712-91.2024.4.02.5101,194,CONSONANCIA
1829,5061698-10.2024.4.02.5101,194,CONSONANCIA
1850,5061459-06.2024.4.02.5101,194,CONSONANCIA
1851,5061441-82.2024.4.02.5101,194,CONSONANCIA
1854,5061275-50.2024.4.02.5101,194,CONSONANCIA
1856,5061212-25.2024.4.02.5101,194,CONSONANCIA
1874,5060994-94.2024.4.02.5101,194,CONSONANCIA
1884,5010137-17.2024.4.02.5110,194,CONSONANCIA
1886,5060850-23.2024.4.02.5101,194,CONSONANCIA
1887,5060838-09.2024.4.02.5101,194,CONSONANCIA
1888,5006143-57.2024.4.02.5117,194,CONSONANCIA
1893,5060735-02.2024.4.02.5101,194,CONSONANCIA
1895,5060721-18.2024.4.02.5101,194,CONSONANCIA
1921,5010652-10.2023.4.02.5103,194,CONSONANCIA
1942,5060086-37.2024.4.02.5101,194,CONSONANCIA
1945,5060022-27.2024.4.02.5101,194,CONSONANCIA
1951,5059950-40.2024.4.02.5101,194,CONSONANCIA
1958,5059929-64.2024.4.02.5101,194,CONSONANCIA
1964,5059891-52.2024.4.02.5101,194,CONSONANCIA
1968,5059829-12.2024.4.02.5101,194,CONSONANCIA
1969,5059817-95.2024.4.02.5101,194,CONSONANCIA
1,5021277-41.2025.4.02.5101,313,CONSONANCIA
56,5007701-78.2025.4.02.5101,313,CONSONANCIA
383,5096335-84.2024.4.02.5101,313,CONSONANCIA
404,5094963-03.2024.4.02.5101,313,CONSONANCIA
551,5036702-54.2024.4.02.5001,313,CONSONANCIA
755,5084811-90.2024.4.02.5101,313,CONSONANCIA
975,5004338-84.2024.4.02.5112,313,CONSONANCIA
1207,5073305-20.2024.4.02.5101,313,CONSONANCIA
1352,5005378-77.2024.4.02.5120,313,CONSONANCIA
1392,5069390-60.2024.4.02.5101,313,CONSONANCIA
1498,5003544-78.2024.4.02.5107,313,CONSONANCIA
1524,5066405-21.2024.4.02.5101,313,CONSONANCIA
1566,5001273-90.2024.4.02.5109,313,CONSONANCIA
1625,5028345-85.2024.4.02.5001,313,CONSONANCIA
1742,5062687-16.2024.4.02.5101,313,CONSONANCIA
1855,5061216-62.2024.4.02.5101,313,CONSONANCIA
1976,5026348-67.2024.4.02.5001,313,CONSONANCIA
1395,5001940-58.2024.4.02.5115,293,CONSONANCIA
898,5093567-25.2023.4.02.5101,164,CONSONANCIA
899,5093567-25.2023.4.02.5101,164,CONSONANCIA
1593,5065327-89.2024.4.02.5101,92,CONSONANCIA
1448,5067760-66.2024.4.02.5101,182,CONSONANCIA
496,5092529-41.2024.4.02.5101,224,CONSONANCIA
497,5092529-41.2024.4.02.5101,224,CONSONANCIA
1497,5067000-20.2024.4.02.5101,224,CONSONANCIA
1596,5065215-23.2024.4.02.5101,224,CONSONANCIA
1656,5064278-13.2024.4.02.5101,224,CONSONANCIA
1920,5006108-97.2024.4.02.5117,224,CONSONANCIA
344,5097687-77.2024.4.02.5101,258,CONSONANCIA
563,5090540-97.2024.4.02.5101,224,CONSONANCIA
948,5006074-64.2024.4.02.5104,224,CONSONANCIA
1083,5011691-84.2024.4.02.5110,224,CONSONANCIA
510,5005288-81.2024.4.02.5116,254,CONSONANCIA
486,5092795-28.2024.4.02.5101,120,CONSONANCIA
114,5001854-95.2025.4.02.5101,92,CONSONANCIA
296,5099835-61.2024.4.02.5101,92,CONSONANCIA
451,5010924-22.2024.4.02.5118,92,CONSONANCIA
1183,5073754-75.2024.4.02.5101,94,CONSONANCIA
1568,5001508-27.2024.4.02.5119,182,CONSONANCIA
1594,5004982-03.2024.4.02.5120,258,CONSONANCIA
397,5009189-96.2024.4.02.5103,183,CONSONANCIA
1553,5065935-87.2024.4.02.5101,224,CONSONANCIA
500,5092462-76.2024.4.02.5101,120,CONSONANCIA
1380,5069589-82.2024.4.02.5101,224,CONSONANCIA
1693,5027938-79.2024.4.02.5001,182,CONSONANCIA
113,5001875-71.2025.4.02.5101,258,CONSONANCIA
36,5010315-56.2025.4.02.5101,109,CONSONANCIA
59,5006967-30.2025.4.02.5101,109,CONSONANCIA
345,5097670-41.2024.4.02.5101,109,CONSONANCIA
851,5033834-06.2024.4.02.5001,109,CONSONANCIA
340,5097939-80.2024.4.02.5101,224,CONSONANCIA
1131,5074825-15.2024.4.02.5101,182,CONSONANCIA
1201,5073450-76.2024.4.02.5101,182,CONSONANCIA
207,5105016-43.2024.4.02.5101,224,CONSONANCIA
208,5105016-43.2024.4.02.5101,224,CONSONANCIA
438,5093890-93.2024.4.02.5101,257,CONSONANCIA
357,5097430-52.2024.4.02.5101,164,CONSONANCIA
266,5102199-06.2024.4.02.5101,260,CONSONANCIA
305,5039650-66.2024.4.02.5001,260,CONSONANCIA
410,5094659-04.2024.4.02.5101,260,CONSONANCIA
1750,5062582-39.2024.4.02.5101,224,CONSONANCIA
169,5109777-20.2024.4.02.5101,90,CONSONANCIA
243,5103704-32.2024.4.02.5101,90,CONSONANCIA
1153,5074313-32.2024.4.02.5101,90,CONSONANCIA
1788,5004704-02.2024.4.02.5120,182,CONSONANCIA
1074,5076169-31.2024.4.02.5101,254,CONSONANCIA
15,5015810-81.2025.4.02.5101,182,CONSONANCIA
422,5094400-09.2024.4.02.5101,182,CONSONANCIA
531,5011804-62.2024.4.02.5102,92,CONSONANCIA
658,5087354-66.2024.4.02.5101,182,CONSONANCIA
1031,5077280-50.2024.4.02.5101,92,CONSONANCIA
1096,5032065-60.2024.4.02.5001,254,CONSONANCIA
1155,5074296-93.2024.4.02.5101,92,CONSONANCIA
1185,5073725-25.2024.4.02.5101,89,CONSONANCIA
1260,5006316-26.2024.4.02.5006,182,CONSONANCIA
1360,5069936-18.2024.4.02.5101,92,CONSONANCIA
1441,5067901-85.2024.4.02.5101,92,CONSONANCIA
1442,5067901-85.2024.4.02.5101,92,CONSONANCIA
1600,5003671-98.2024.4.02.5112,182,CONSONANCIA
1601,5003669-31.2024.4.02.5112,182,CONSONANCIA
1740,5006521-55.2024.4.02.5103,92,CONSONANCIA
1787,5005576-68.2024.4.02.5006,182,CONSONANCIA
1943,5006082-02.2024.4.02.5117,92,CONSONANCIA
1965,5059866-39.2024.4.02.5101,92,CONSONANCIA
1972,5003918-67.2024.4.02.5116,182,CONSONANCIA
1057,5076596-28.2024.4.02.5101,257,CONSONANCIA
325,5098551-18.2024.4.02.5101,182,CONSONANCIA
387,5096159-08.2024.4.02.5101,94,CONSONANCIA
1482,5008388-38.2024.4.02.5118,182,CONSONANCIA
341,5039175-13.2024.4.02.5001,10,CONSONANCIA
392,5038412-12.2024.4.02.5001,10,CONSONANCIA
845,5081718-22.2024.4.02.5101,10,CONSONANCIA
1589,5065350-35.2024.4.02.5101,254,CONSONANCIA
1994,5059566-77.2024.4.02.5101,10,CONSONANCIA
628,5087844-88.2024.4.02.5101,224,CONSONANCIA
629,5087844-88.2024.4.02.5101,224,CONSONANCIA
745,5085281-24.2024.4.02.5101,224,CONSONANCIA
894,5080542-08.2024.4.02.5101,224,CONSONANCIA
1319,5004403-67.2024.4.02.5116,224,CONSONANCIA
1320,5004403-67.2024.4.02.5116,224,CONSONANCIA
1374,5001946-65.2024.4.02.5115,224,CONSONANCIA
1400,5011002-40.2024.4.02.5110,224,CONSONANCIA
1552,5010655-07.2024.4.02.5110,224,CONSONANCIA
1830,5061691-18.2024.4.02.5101,224,CONSONANCIA
1998,5010004-72.2024.4.02.5110,224,CONSONANCIA
903,5080400-04.2024.4.02.5101,224,CONSONANCIA
103,5003434-63.2025.4.02.5101,10,CONSONANCIA
276,5101583-31.2024.4.02.5101,10,CONSONANCIA
880,5004256-93.2023.4.02.5110,164,CONSONANCIA
881,5004256-93.2023.4.02.5110,164,CONSONANCIA
1086,5075938-04.2024.4.02.5101,89,CONSONANCIA
1515,5066580-15.2024.4.02.5101,254,CONSONANCIA
480,5093010-04.2024.4.02.5101,254,CONSONANCIA
1643,5064357-89.2024.4.02.5101,101,CONSONANCIA
30,5010759-89.2025.4.02.5101,84,CONSONANCIA
71,5005349-50.2025.4.02.5101,71,CONSONANCIA
72,5005226-52.2025.4.02.5101,84,CONSONANCIA
173,5109296-57.2024.4.02.5101,84,CONSONANCIA
181,5108395-89.2024.4.02.5101,84,CONSONANCIA
336,5098201-30.2024.4.02.5101,84,CONSONANCIA
491,5092653-24.2024.4.02.5101,84,CONSONANCIA
492,5092653-24.2024.4.02.5101,84,CONSONANCIA
494,5092618-64.2024.4.02.5101,84,CONSONANCIA
495,5092618-64.2024.4.02.5101,84,CONSONANCIA
503,5092338-93.2024.4.02.5101,84,CONSONANCIA
511,5092037-49.2024.4.02.5101,84,CONSONANCIA
548,5091038-96.2024.4.02.5101,84,CONSONANCIA
588,5089421-04.2024.4.02.5101,84,CONSONANCIA
591,5089236-63.2024.4.02.5101,84,CONSONANCIA
594,5002278-38.2024.4.02.5113,84,CONSONANCIA
595,5002278-38.2024.4.02.5113,84,CONSONANCIA
612,5088341-05.2024.4.02.5101,84,CONSONANCIA
613,5088291-76.2024.4.02.5101,84,CONSONANCIA
624,5087950-50.2024.4.02.5101,84,CONSONANCIA
625,5087950-50.2024.4.02.5101,84,CONSONANCIA
635,5087669-94.2024.4.02.5101,84,CONSONANCIA
636,5087669-94.2024.4.02.5101,84,CONSONANCIA
637,5087661-20.2024.4.02.5101,84,CONSONANCIA
638,5087661-20.2024.4.02.5101,84,CONSONANCIA
640,5087543-44.2024.4.02.5101,84,CONSONANCIA
665,5087003-93.2024.4.02.5101,84,CONSONANCIA
684,5086393-28.2024.4.02.5101,84,CONSONANCIA
685,5086393-28.2024.4.02.5101,84,CONSONANCIA
686,5086393-28.2024.4.02.5101,84,CONSONANCIA
725,5085724-72.2024.4.02.5101,84,CONSONANCIA
728,5085678-83.2024.4.02.5101,84,CONSONANCIA
729,5085678-83.2024.4.02.5101,84,CONSONANCIA
730,5085678-83.2024.4.02.5101,84,CONSONANCIA
877,5080877-27.2024.4.02.5101,84,CONSONANCIA
887,5080708-40.2024.4.02.5101,84,CONSONANCIA
905,5080302-19.2024.4.02.5101,84,CONSONANCIA
907,5006282-97.2024.4.02.5120,84,CONSONANCIA
908,5080290-05.2024.4.02.5101,84,CONSONANCIA
909,5080284-95.2024.4.02.5101,84,CONSONANCIA
910,5080276-21.2024.4.02.5101,84,CONSONANCIA
923,5079923-78.2024.4.02.5101,84,CONSONANCIA
924,5079923-78.2024.4.02.5101,84,CONSONANCIA
926,5079852-76.2024.4.02.5101,84,CONSONANCIA
930,5010630-18.2024.4.02.5102,84,CONSONANCIA
956,5002187-39.2024.4.02.5115,84,CONSONANCIA
995,5078022-75.2024.4.02.5101,84,CONSONANCIA
996,5078022-75.2024.4.02.5101,84,CONSONANCIA
1020,5077492-71.2024.4.02.5101,84,CONSONANCIA
1034,5077213-85.2024.4.02.5101,84,CONSONANCIA
1110,5075341-35.2024.4.02.5101,84,CONSONANCIA
1244,5072292-83.2024.4.02.5101,84,CONSONANCIA
1245,5072292-83.2024.4.02.5101,84,CONSONANCIA
1253,5072193-16.2024.4.02.5101,84,CONSONANCIA
1261,5071837-21.2024.4.02.5101,84,CONSONANCIA
1262,5071837-21.2024.4.02.5101,84,CONSONANCIA
1297,5071293-33.2024.4.02.5101,84,CONSONANCIA
1298,5071293-33.2024.4.02.5101,84,CONSONANCIA
1344,5070285-21.2024.4.02.5101,84,CONSONANCIA
1345,5070285-21.2024.4.02.5101,84,CONSONANCIA
1351,5070160-53.2024.4.02.5101,84,CONSONANCIA
1440,5067913-02.2024.4.02.5101,84,CONSONANCIA
1471,5067496-49.2024.4.02.5101,84,CONSONANCIA
1483,5067336-24.2024.4.02.5101,84,CONSONANCIA
1514,5066600-06.2024.4.02.5101,84,CONSONANCIA
1547,5066024-13.2024.4.02.5101,84,CONSONANCIA
1548,5066024-13.2024.4.02.5101,84,CONSONANCIA
1560,5065758-26.2024.4.02.5101,84,CONSONANCIA
1564,5065685-54.2024.4.02.5101,84,CONSONANCIA
1565,5065685-54.2024.4.02.5101,84,CONSONANCIA
1761,5062503-60.2024.4.02.5101,84,CONSONANCIA
1765,5062461-11.2024.4.02.5101,84,CONSONANCIA
1813,5061819-38.2024.4.02.5101,84,CONSONANCIA
1858,5061201-93.2024.4.02.5101,84,CONSONANCIA
1859,5061201-93.2024.4.02.5101,84,CONSONANCIA
1892,5060740-24.2024.4.02.5101,84,CONSONANCIA
10,5017131-54.2025.4.02.5101,254,CONSONANCIA
13,5015837-64.2025.4.02.5101,92,CONSONANCIA
14,5015837-64.2025.4.02.5101,92,CONSONANCIA
19,5014186-94.2025.4.02.5101,92,CONSONANCIA
63,5006786-29.2025.4.02.5101,92,CONSONANCIA
83,5004434-98.2025.4.02.5101,92,CONSONANCIA
88,5004125-77.2025.4.02.5101,92,CONSONANCIA
95,5003714-34.2025.4.02.5101,92,CONSONANCIA
123,5001320-54.2025.4.02.5101,92,CONSONANCIA
133,5000673-59.2025.4.02.5101,92,CONSONANCIA
136,5000387-81.2025.4.02.5101,92,CONSONANCIA
137,5000032-68.2025.4.02.5102,92,CONSONANCIA
142,5113250-14.2024.4.02.5101,92,CONSONANCIA
143,5113112-47.2024.4.02.5101,92,CONSONANCIA
147,5112813-70.2024.4.02.5101,92,CONSONANCIA
152,5112034-18.2024.4.02.5101,92,CONSONANCIA
153,5008727-88.2024.4.02.5120,92,CONSONANCIA
154,5112016-94.2024.4.02.5101,92,CONSONANCIA
156,5006044-90.2024.4.02.5116,92,CONSONANCIA
159,5111956-24.2024.4.02.5101,92,CONSONANCIA
161,5111785-67.2024.4.02.5101,92,CONSONANCIA
162,5111758-84.2024.4.02.5101,92,CONSONANCIA
167,5008668-03.2024.4.02.5120,92,CONSONANCIA
179,5108828-93.2024.4.02.5101,92,CONSONANCIA
188,5107232-74.2024.4.02.5101,92,CONSONANCIA
189,5107188-55.2024.4.02.5101,92,CONSONANCIA
215,5008391-84.2024.4.02.5120,92,CONSONANCIA
224,5104596-38.2024.4.02.5101,92,CONSONANCIA
237,5104136-51.2024.4.02.5101,92,CONSONANCIA
240,5103921-75.2024.4.02.5101,92,CONSONANCIA
259,5102615-71.2024.4.02.5101,92,CONSONANCIA
268,5101718-43.2024.4.02.5101,92,CONSONANCIA
270,5101683-83.2024.4.02.5101,92,CONSONANCIA
272,5101628-35.2024.4.02.5101,92,CONSONANCIA
273,5101626-65.2024.4.02.5101,92,CONSONANCIA
275,5101606-74.2024.4.02.5101,92,CONSONANCIA
280,5011674-24.2024.4.02.5118,92,CONSONANCIA
289,5100073-80.2024.4.02.5101,92,CONSONANCIA
292,5100009-70.2024.4.02.5101,92,CONSONANCIA
307,5099252-76.2024.4.02.5101,92,CONSONANCIA
311,5099020-64.2024.4.02.5101,92,CONSONANCIA
314,5098880-30.2024.4.02.5101,92,CONSONANCIA
350,5097564-79.2024.4.02.5101,92,CONSONANCIA
352,5011405-82.2024.4.02.5118,92,CONSONANCIA
362,5097083-19.2024.4.02.5101,92,CONSONANCIA
367,5007855-73.2024.4.02.5120,92,CONSONANCIA
380,5096469-14.2024.4.02.5101,92,CONSONANCIA
402,5094986-46.2024.4.02.5101,92,CONSONANCIA
414,5094634-88.2024.4.02.5101,92,CONSONANCIA
415,5094624-44.2024.4.02.5101,92,CONSONANCIA
417,5094581-10.2024.4.02.5101,92,CONSONANCIA
424,5002806-96.2024.4.02.5105,92,CONSONANCIA
432,5094238-14.2024.4.02.5101,92,CONSONANCIA
433,5094162-87.2024.4.02.5101,92,CONSONANCIA
436,5010967-56.2024.4.02.5118,92,CONSONANCIA
439,5093885-71.2024.4.02.5101,92,CONSONANCIA
440,5093855-36.2024.4.02.5101,92,CONSONANCIA
442,5012004-69.2024.4.02.5102,92,CONSONANCIA
458,5093448-30.2024.4.02.5101,92,CONSONANCIA
463,5010876-63.2024.4.02.5118,92,CONSONANCIA
471,5093165-07.2024.4.02.5101,92,CONSONANCIA
483,5092845-54.2024.4.02.5101,92,CONSONANCIA
501,5092450-62.2024.4.02.5101,89,CONSONANCIA
514,5091933-57.2024.4.02.5101,92,CONSONANCIA
516,5091907-59.2024.4.02.5101,92,CONSONANCIA
529,5010727-67.2024.4.02.5118,92,CONSONANCIA
568,5090267-21.2024.4.02.5101,92,CONSONANCIA
606,5088636-42.2024.4.02.5101,92,CONSONANCIA
610,5088406-97.2024.4.02.5101,92,CONSONANCIA
614,5088276-10.2024.4.02.5101,92,CONSONANCIA
641,5087503-62.2024.4.02.5101,92,CONSONANCIA
676,5086745-83.2024.4.02.5101,92,CONSONANCIA
677,5086745-83.2024.4.02.5101,92,CONSONANCIA
692,5004330-25.2024.4.02.5107,92,CONSONANCIA
702,5085978-45.2024.4.02.5101,92,CONSONANCIA
703,5085976-75.2024.4.02.5101,92,CONSONANCIA
704,5003153-29.2024.4.02.5106,92,CONSONANCIA
705,5085956-84.2024.4.02.5101,92,CONSONANCIA
738,5085417-21.2024.4.02.5101,92,CONSONANCIA
739,5085409-44.2024.4.02.5101,92,CONSONANCIA
740,5085404-22.2024.4.02.5101,92,CONSONANCIA
744,5085288-16.2024.4.02.5101,92,CONSONANCIA
747,5085206-82.2024.4.02.5101,92,CONSONANCIA
749,5085013-67.2024.4.02.5101,92,CONSONANCIA
754,5002726-08.2024.4.02.5114,92,CONSONANCIA
758,5085795-74.2024.4.02.5101,92,CONSONANCIA
759,5084615-23.2024.4.02.5101,92,CONSONANCIA
763,5083998-63.2024.4.02.5101,92,CONSONANCIA
765,5083738-83.2024.4.02.5101,92,CONSONANCIA
801,5082792-14.2024.4.02.5101,92,CONSONANCIA
805,5082630-19.2024.4.02.5101,92,CONSONANCIA
1062,5076545-17.2024.4.02.5101,92,CONSONANCIA
1333,5070463-67.2024.4.02.5101,182,CONSONANCIA
116,5001808-09.2025.4.02.5101,109,CONSONANCIA
326,5098531-27.2024.4.02.5101,109,CONSONANCIA
359,5097232-15.2024.4.02.5101,109,CONSONANCIA
365,5097022-61.2024.4.02.5101,109,CONSONANCIA
389,5096024-93.2024.4.02.5101,109,CONSONANCIA
395,5095187-38.2024.4.02.5101,109,CONSONANCIA
400,5095011-59.2024.4.02.5101,109,CONSONANCIA
401,5095011-59.2024.4.02.5101,109,CONSONANCIA
447,5093669-13.2024.4.02.5101,109,CONSONANCIA
468,5093183-28.2024.4.02.5101,109,CONSONANCIA
469,5093183-28.2024.4.02.5101,109,CONSONANCIA
481,5092931-25.2024.4.02.5101,109,CONSONANCIA
798,5082818-12.2024.4.02.5101,109,CONSONANCIA
799,5082818-12.2024.4.02.5101,109,CONSONANCIA
802,5082770-53.2024.4.02.5101,109,CONSONANCIA
820,5082346-11.2024.4.02.5101,109,CONSONANCIA
823,5082317-58.2024.4.02.5101,109,CONSONANCIA
824,5082317-58.2024.4.02.5101,109,CONSONANCIA
916,5080044-09.2024.4.02.5101,109,CONSONANCIA
918,5080025-03.2024.4.02.5101,109,CONSONANCIA
919,5080025-03.2024.4.02.5101,109,CONSONANCIA
953,5079180-68.2024.4.02.5101,109,CONSONANCIA
2000,5059513-96.2024.4.02.5101,229,CONSONANCIA
329,5098397-97.2024.4.02.5101,363,CONSONANCIA
37,5000253-42.2025.4.02.5105,224,CONSONANCIA
262,5002994-89.2024.4.02.5105,224,CONSONANCIA
991,5011932-58.2024.4.02.5110,224,CONSONANCIA
1133,5074770-64.2024.4.02.5101,224,CONSONANCIA
1134,5074770-64.2024.4.02.5101,224,CONSONANCIA
1537,5001876-48.2024.4.02.5115,224,CONSONANCIA
1538,5001876-48.2024.4.02.5115,224,CONSONANCIA
1712,5063119-35.2024.4.02.5101,224,CONSONANCIA
1727,5010354-60.2024.4.02.5110,224,CONSONANCIA
1831,5003493-52.2024.4.02.5112,224,CONSONANCIA
1928,5003416-43.2024.4.02.5112,224,CONSONANCIA
1948,5059986-82.2024.4.02.5101,224,CONSONANCIA
1949,5059981-60.2024.4.02.5101,224,CONSONANCIA
1954,5059933-04.2024.4.02.5101,224,CONSONANCIA
1955,5059933-04.2024.4.02.5101,224,CONSONANCIA
1985,5006219-26.2024.4.02.5103,224,CONSONANCIA
246,5103540-67.2024.4.02.5101,229,CONSONANCIA
301,5013960-96.2024.4.02.5110,254,CONSONANCIA
309,5011561-70.2024.4.02.5118,254,CONSONANCIA
682,5086483-36.2024.4.02.5101,254,CONSONANCIA
687,5086386-36.2024.4.02.5101,254,CONSONANCIA
726,5085706-51.2024.4.02.5101,254,CONSONANCIA
746,5085220-66.2024.4.02.5101,254,CONSONANCIA
850,5081371-86.2024.4.02.5101,254,CONSONANCIA
955,5079120-95.2024.4.02.5101,254,CONSONANCIA
1049,5002340-05.2024.4.02.5105,254,CONSONANCIA
1050,5002340-05.2024.4.02.5105,254,CONSONANCIA
1078,5076067-09.2024.4.02.5101,254,CONSONANCIA
1080,5076058-47.2024.4.02.5101,254,CONSONANCIA
1081,5076058-47.2024.4.02.5101,254,CONSONANCIA
1143,5074473-57.2024.4.02.5101,254,CONSONANCIA
1144,5074473-57.2024.4.02.5101,254,CONSONANCIA
1181,5073757-30.2024.4.02.5101,254,CONSONANCIA
1182,5073757-30.2024.4.02.5101,254,CONSONANCIA
1318,5070957-29.2024.4.02.5101,254,CONSONANCIA
1365,5069775-08.2024.4.02.5101,254,CONSONANCIA
1909,5060480-44.2024.4.02.5101,254,CONSONANCIA
1138,5031682-82.2024.4.02.5001,249,CONSONANCIA
1713,5063108-06.2024.4.02.5101,94,CONSONANCIA
876,5080879-94.2024.4.02.5101,182,CONSONANCIA
507,5011854-88.2024.4.02.5102,93,CONSONANCIA
1769,5062297-46.2024.4.02.5101,101,CONSONANCIA
5,5018960-70.2025.4.02.5101,254,CONSONANCIA
109,5002511-37.2025.4.02.5101,254,CONSONANCIA
125,5001272-95.2025.4.02.5101,254,CONSONANCIA
386,5013650-90.2024.4.02.5110,254,CONSONANCIA
643,5087443-89.2024.4.02.5101,254,CONSONANCIA
734,5085551-48.2024.4.02.5101,254,CONSONANCIA
766,5083722-32.2024.4.02.5101,254,CONSONANCIA
901,5080422-62.2024.4.02.5101,254,CONSONANCIA
1128,5074898-84.2024.4.02.5101,254,CONSONANCIA
1241,5072382-91.2024.4.02.5101,254,CONSONANCIA
1242,5072347-34.2024.4.02.5101,254,CONSONANCIA
1250,5072215-74.2024.4.02.5101,254,CONSONANCIA
1295,5071313-24.2024.4.02.5101,254,CONSONANCIA
1296,5071313-24.2024.4.02.5101,254,CONSONANCIA
1619,5064633-23.2024.4.02.5101,254,CONSONANCIA
1620,5064633-23.2024.4.02.5101,254,CONSONANCIA
1665,5064209-78.2024.4.02.5101,254,CONSONANCIA
1711,5063132-34.2024.4.02.5101,254,CONSONANCIA
1978,5059685-38.2024.4.02.5101,254,CONSONANCIA
1979,5059685-38.2024.4.02.5101,254,CONSONANCIA
1198,5002048-87.2024.4.02.5115,313,CONSONANCIA
96,5003699-65.2025.4.02.5101,260,CONSONANCIA
348,5097589-92.2024.4.02.5101,260,CONSONANCIA
411,5038016-35.2024.4.02.5001,260,CONSONANCIA
430,5094263-27.2024.4.02.5101,260,CONSONANCIA
465,5093202-34.2024.4.02.5101,260,CONSONANCIA
537,5036960-64.2024.4.02.5001,260,CONSONANCIA
668,5086950-15.2024.4.02.5101,260,CONSONANCIA
736,5034914-05.2024.4.02.5001,260,CONSONANCIA
767,5002014-64.2023.4.02.5110,164,CONSONANCIA
795,5082954-09.2024.4.02.5101,260,CONSONANCIA
836,5033995-16.2024.4.02.5001,260,CONSONANCIA
848,5081676-70.2024.4.02.5101,260,CONSONANCIA
878,5033685-10.2024.4.02.5001,260,CONSONANCIA
1011,5077653-81.2024.4.02.5101,260,CONSONANCIA
1022,5004693-82.2024.4.02.5116,260,CONSONANCIA
1023,5004693-82.2024.4.02.5116,260,CONSONANCIA
1403,5068991-31.2024.4.02.5101,260,CONSONANCIA
1491,5067127-55.2024.4.02.5101,260,CONSONANCIA
1816,5061791-70.2024.4.02.5101,260,CONSONANCIA
92,5003949-98.2025.4.02.5101,99,CONSONANCIA
97,5003666-75.2025.4.02.5101,99,CONSONANCIA
793,5083031-18.2024.4.02.5101,99,CONSONANCIA
1444,5010845-67.2024.4.02.5110,94,CONSONANCIA
93,5003884-06.2025.4.02.5101,99,CONSONANCIA
428,5006849-67.2024.4.02.5108,99,CONSONANCIA
450,5093651-89.2024.4.02.5101,229,CONSONANCIA
1263,5007231-75.2024.4.02.5103,71,CONSONANCIA
1709,5063209-43.2024.4.02.5101,71,CONSONANCIA
1032,5077235-46.2024.4.02.5101,50,CONSONANCIA
406,0056975-58.2016.4.02.5151,164,CONSONANCIA
1424,0064425-52.2016.4.02.5151,164,CONSONANCIA
1479,0065879-67.2016.4.02.5151,164,CONSONANCIA
1480,0064700-98.2016.4.02.5151,164,CONSONANCIA
1956,0178090-12.2017.4.02.5151,164,CONSONANCIA
1957,0175360-28.2017.4.02.5151,164,CONSONANCIA
117,5000511-73.2025.4.02.5001,182,CONSONANCIA
212,5104852-78.2024.4.02.5101,182,CONSONANCIA
764,5083874-80.2024.4.02.5101,182,CONSONANCIA
1232,5072566-47.2024.4.02.5101,94,CONSONANCIA
1350,5070163-08.2024.4.02.5101,182,CONSONANCIA
1612,5064775-27.2024.4.02.5101,182,CONSONANCIA
1781,5062183-10.2024.4.02.5101,94,CONSONANCIA
1826,5005534-19.2024.4.02.5006,94,CONSONANCIA
1024,5077422-54.2024.4.02.5101,89,CONSONANCIA
185,5107359-12.2024.4.02.5101,38,CONSONANCIA
518,5091903-22.2024.4.02.5101,38,CONSONANCIA
607,5088615-66.2024.4.02.5101,38,CONSONANCIA
960,5079090-60.2024.4.02.5101,38,CONSONANCIA
1007,5077690-11.2024.4.02.5101,38,CONSONANCIA
1033,5077218-10.2024.4.02.5101,38,CONSONANCIA
1068,5076331-26.2024.4.02.5101,38,CONSONANCIA
1136,5004125-78.2024.4.02.5112,38,CONSONANCIA
1301,5071285-56.2024.4.02.5101,38,CONSONANCIA
1394,5004329-13.2024.4.02.5116,38,CONSONANCIA
1438,5005233-21.2024.4.02.5120,38,CONSONANCIA
1501,5066895-43.2024.4.02.5101,38,CONSONANCIA
1549,5028854-16.2024.4.02.5001,38,CONSONANCIA
1556,5028762-38.2024.4.02.5001,38,CONSONANCIA
1607,5005788-89.2024.4.02.5006,38,CONSONANCIA
1739,5027579-32.2024.4.02.5001,38,CONSONANCIA
1836,5061626-23.2024.4.02.5101,38,CONSONANCIA
1845,5027002-54.2024.4.02.5001,38,CONSONANCIA
1853,5006189-46.2024.4.02.5117,38,CONSONANCIA
1878,5060912-63.2024.4.02.5101,38,CONSONANCIA
1907,5026678-64.2024.4.02.5001,38,CONSONANCIA
1930,5003749-25.2024.4.02.5005,38,CONSONANCIA
1950,5001593-31.2024.4.02.5113,38,CONSONANCIA
1962,5026424-91.2024.4.02.5001,38,CONSONANCIA
1983,5002032-39.2024.4.02.5114,38,CONSONANCIA
441,5093814-69.2024.4.02.5101,10,CONSONANCIA
557,5036688-70.2024.4.02.5001,10,CONSONANCIA
664,5087027-24.2024.4.02.5101,10,CONSONANCIA
732,5085598-22.2024.4.02.5101,10,CONSONANCIA
958,5079105-29.2024.4.02.5101,10,CONSONANCIA
