ID DECISÃO TRF2,NUMERO PROCESSO,TEMA TNU,CONSONÂNCIA OU DISSONÂNCIA
816,5034163-18.2024.4.02.5001,"NENHUM TEMA
",
817,5034155-41.2024.4.02.5001,325," 'CONSONANCIA'
"
818,5082367-84.2024.4.02.5101,"NENHUM TEMA
",
819,5082349-63.2024.4.02.5101,306," 'CONSONANCIA'
"
820,5082346-11.2024.4.02.5101,329," 'CONSONANCIA'
"
821,5082329-72.2024.4.02.5101,"1.  **Análise da Decisão:**

    *   **Tema:** A decisão trata de imposto de renda sobre valores recebidos a título de folgas indenizadas.
    *   **Temas Potenciais:** Os temas relacionados a imposto de renda ou verbas trabalhistas podem ser relevantes.
    *   **Decisão:** A decisão reforma parcialmente a sentença"," declarando ser devida a incidência de imposto de renda sobre o ""Adicional de intervalo HRA (HORAS REPOUSO)"" e mantendo a sentença quanto às demais rubricas. O recurso foi provido em parte.

2.  **Verificação no Arquivo CSV (temas-tnu.csv):**

    *   **Pesquisa:** Analisando os temas disponíveis no arquivo"
822,5082325-35.2024.4.02.5101,329," 'CONSONANCIA'
"
823,5082317-58.2024.4.02.5101,"NENHUM TEMA
",
824,5082317-58.2024.4.02.5101,355," 'CONSONANCIA'
"
825,5082306-29.2024.4.02.5101,306," 'CONSONANCIA'
"
826,5082280-31.2024.4.02.5101,300," 'CONSONANCIA'
"
827,5082280-31.2024.4.02.5101,"NENHUM TEMA
",
828,5082264-77.2024.4.02.5101,"NENHUM TEMA
",
829,5034120-81.2024.4.02.5001,"NENHUM TEMA
",
830,5034113-89.2024.4.02.5001,306," 'CONSONANCIA'
"
831,5082220-58.2024.4.02.5101,306," 'CONSONANCIA'
"
832,5082171-17.2024.4.02.5101,"NENHUM TEMA
",
833,5082138-27.2024.4.02.5101,"330
",
834,5082029-13.2024.4.02.5101,"NENHUM TEMA
",
835,5082022-21.2024.4.02.5101,368," 'CONSONANCIA'
"
836,5033995-16.2024.4.02.5001,"NENHUM TEMA
",
837,5014562-91.2024.4.02.0000,"NENHUM TEMA
",
838,5081915-74.2024.4.02.5101,"1. Decisão: 5081915-74.2024.4.02.5101/RJ

Baseado no arquivo 'temas-tnu.csv'"," a decisão não se encaixa em nenhum dos temas.

Retorno: NENHUM TEMA
"
839,5081859-41.2024.4.02.5101,"5081859-41.2024.4.02.5101: NENHUM TEMA
",
840,5033981-32.2024.4.02.5001,"329
",
841,5081811-82.2024.4.02.5101,306," 'CONSONANCIA'
"
842,5006281-63.2024.4.02.5104,"315
",
843,5081739-95.2024.4.02.5101,306," 'CONSONANCIA'
"
844,5081735-58.2024.4.02.5101,306," 'CONSONANCIA'
"
845,5081718-22.2024.4.02.5101,"363
",
846,5081707-90.2024.4.02.5101,"306
",
847,5081677-55.2024.4.02.5101,"NENHUM TEMA
",
848,5081676-70.2024.4.02.5101,"NENHUM TEMA
",
849,5081391-77.2024.4.02.5101,298," 'CONSONANCIA'
"
850,5081371-86.2024.4.02.5101,332," 'CONSONANCIA'
"
851,5033834-06.2024.4.02.5001,304," 'CONSONANCIA'
"
852,5081352-80.2024.4.02.5101,303," 'CONSONANCIA'
"
853,5081344-06.2024.4.02.5101,306," 'CONSONANCIA'
"
854,5081304-24.2024.4.02.5101,36," 'CONSONANCIA'
"
855,5081302-54.2024.4.02.5101,306," 'CONSONANCIA'
"
856,5081249-73.2024.4.02.5101,"204
",
857,5081243-66.2024.4.02.5101,1," 'CONSONANCIA'
"
858,5081216-83.2024.4.02.5101,"306
",
859,5033779-55.2024.4.02.5001,"303
",
860,5033778-70.2024.4.02.5001,"NENHUM TEMA
",
861,5081156-13.2024.4.02.5101,306," 'CONSONANCIA'
"
862,5007043-82.2024.4.02.5006,306," 'CONSONANCIA'
"
863,5081139-74.2024.4.02.5101,356," 'CONSONANCIA'
"
864,5081131-97.2024.4.02.5101,"NENHUM TEMA
",
865,5081120-68.2024.4.02.5101,"NENHUM TEMA
",
866,5081095-55.2024.4.02.5101,306," 'CONSONANCIA'
"
867,5081066-05.2024.4.02.5101,306," 'CONSONANCIA'
"
868,5081019-31.2024.4.02.5101,298," 'CONSONANCIA'
"
869,5081006-32.2024.4.02.5101,"NENHUM TEMA
",
870,5080987-26.2024.4.02.5101,283," 'CONSONANCIA'
"
871,5080966-50.2024.4.02.5101,288," 'CONSONANCIA'
"
872,5080951-81.2024.4.02.5101,306," 'CONSONANCIA'
"
873,5001410-66.2024.4.02.5111,283," 'CONSONANCIA'
"
874,5080923-16.2024.4.02.5101,303," 'CONSONANCIA'
"
875,5080903-25.2024.4.02.5101,"NENHUM TEMA
",
876,5080879-94.2024.4.02.5101,"NENHUM TEMA
",
877,5080877-27.2024.4.02.5101,1.  316," 'CONSONANCIA'
"
878,5033685-10.2024.4.02.5001,"NENHUM TEMA
",
879,5079142-27.2022.4.02.5101,"NENHUM TEMA
",
880,5004256-93.2023.4.02.5110,"NENHUM TEMA
",
881,5004256-93.2023.4.02.5110,294," 'CONSONANCIA'
"
882,5080838-30.2024.4.02.5101,329," 'CONSONANCIA'
"
883,5080830-53.2024.4.02.5101,3," 'CONSONANCIA'
"
884,5033661-79.2024.4.02.5001,"NENHUM TEMA
",
885,5003795-20.2024.4.02.5003,205," 'CONSONANCIA'
"
886,5080720-54.2024.4.02.5101,306," 'CONSONANCIA'
"
887,5080708-40.2024.4.02.5101,332," 'CONSONANCIA'
"
888,5080696-26.2024.4.02.5101,328," 'CONSONANCIA'
"
889,5080680-72.2024.4.02.5101,201," 'CONSONANCIA'
"
890,5033619-30.2024.4.02.5001,"328
",
891,5080616-62.2024.4.02.5101,1.  321," 'CONSONANCIA'
"
892,5080589-79.2024.4.02.5101,"NENHUM TEMA
",
893,5080549-97.2024.4.02.5101,339," 'CONSONANCIA'
"
894,5080542-08.2024.4.02.5101,"NENHUM TEMA
",
895,5080520-47.2024.4.02.5101,306," 'CONSONANCIA'
"
896,5080518-77.2024.4.02.5101,"NENHUM TEMA
",
897,5002251-44.2022.4.02.5107,300," 'CONSONANCIA'
"
898,5093567-25.2023.4.02.5101,309," 'CONSONANCIA'
"
899,5093567-25.2023.4.02.5101,"NENHUM TEMA
",
900,5077715-92.2022.4.02.5101,367," 'CONSONANCIA'
"
901,5080422-62.2024.4.02.5101,328," 'CONSONANCIA'
"
902,5080403-56.2024.4.02.5101,192," 'CONSONANCIA'
"
903,5080400-04.2024.4.02.5101,345," 'CONSONANCIA'
"
904,5080397-49.2024.4.02.5101,306," 'CONSONANCIA'
"
905,5080302-19.2024.4.02.5101,332," 'CONSONANCIA'
"
906,5080298-79.2024.4.02.5101,"NENHUM TEMA
",
907,5006282-97.2024.4.02.5120,248," 'CONSONANCIA'
"
908,5080290-05.2024.4.02.5101,339," 'CONSONANCIA'
"
909,5080284-95.2024.4.02.5101,"339
",
910,5080276-21.2024.4.02.5101,"332
",
911,5080246-83.2024.4.02.5101,306," 'CONSONANCIA'
"
912,5080239-91.2024.4.02.5101,306," 'CONSONANCIA'
"
913,5006956-29.2024.4.02.5006,306," 'CONSONANCIA'
"
914,5080230-32.2024.4.02.5101,358," 'CONSONANCIA'
"
915,5080129-92.2024.4.02.5101,306," 'CONSONANCIA'
"
916,5080044-09.2024.4.02.5101,"329
",
917,5080038-02.2024.4.02.5101,358," 'CONSONANCIA'
"
918,5080025-03.2024.4.02.5101,"264
",
919,5080025-03.2024.4.02.5101,269," 'CONSONANCIA'
"
920,5033394-10.2024.4.02.5001,"1. 
Retorno: NENHUM TEMA
",
921,5079997-35.2024.4.02.5101,"NENHUM TEMA
",
922,5033386-33.2024.4.02.5001,"1.  **Análise da Decisão:**

    *   **Número da Decisão:** 5033386-33.2024.4.02.5001/ES
    *   **Conteúdo:** A decisão trata de um Recurso de Medida Cautelar Cível sobre um contrato de financiamento estudantil (FIES)", envolvendo questões de suspensão de cobrança de parcelas
923,5079923-78.2024.4.02.5101,"346
",
924,5079923-78.2024.4.02.5101,"NENHUM TEMA
",
925,5079866-60.2024.4.02.5101,"NENHUM TEMA
",
926,5079852-76.2024.4.02.5101,332," 'CONSONANCIA'
"
927,5010632-85.2024.4.02.5102,"1.  **Análise da Decisão:**

    *   **TEMA:** A decisão aborda a questão da Gratificação de Desempenho de Atividade da Seguridade Social (GDASS) para aposentados e a aplicação da proporcionalidade.
    *   **QUESTÃO SUBMETIDA A JULGAMENTO (do tema correspondente):** Analisar a forma de cálculo da aposentadoria por invalidez", do auxílio-doença e pensões derivadas
928,5002424-06.2024.4.02.5105,363," 'CONSONANCIA'
"
929,5012117-96.2024.4.02.5110,271," 'CONSONANCIA'
"
930,5010630-18.2024.4.02.5102,291," 'CONSONANCIA'
"
931,5079822-41.2024.4.02.5101,298," 'DISSONANCIA'
"
932,5079822-41.2024.4.02.5101,269," 'CONSONANCIA'
"
933,5033311-91.2024.4.02.5001,"NENHUM TEMA
",
934,5033308-39.2024.4.02.5001,"1.  **Leitura e Análise da Decisão:**
    *   A decisão em análise (5033308-39.2024.4.02.5001/ES) trata de Mandado de Segurança que envolve questões de aposentadoria. A impetrante questiona uma decisão que alterou a Data de Entrada do Requerimento (DER) de seu benefício"," após o trânsito em julgado da sentença original.

2.  **Consulta ao arquivo `temas-tnu.csv`:**
    *   Após analisar a decisão e o conteúdo do arquivo"
935,5033302-32.2024.4.02.5001,283," 'CONSONANCIA'
"
936,5079674-30.2024.4.02.5101,309," 'CONSONANCIA'
"
937,5079642-25.2024.4.02.5101,"NENHUM TEMA
",
938,5009560-15.2024.4.02.5118,332," 'CONSONANCIA'
"
939,5079570-38.2024.4.02.5101,"NENHUM TEMA
",
940,5079538-33.2024.4.02.5101,339," 'CONSONANCIA'
"
941,5079485-52.2024.4.02.5101,"NENHUM TEMA
",
942,5125004-84.2023.4.02.5101,28," 'CONSONANCIA'
"
943,5079450-92.2024.4.02.5101,"NENHUM TEMA
",
944,5079450-92.2024.4.02.5101,2," 'CONSONANCIA'
"
945,5033219-16.2024.4.02.5001,268," 'CONSONANCIA'
"
946,5079397-14.2024.4.02.5101,354," 'CONSONANCIA'
"
947,5079392-89.2024.4.02.5101,"NENHUM TEMA
",
948,5006074-64.2024.4.02.5104,195," 'CONSONANCIA'
"
949,5079364-24.2024.4.02.5101,"NENHUM TEMA
",
950,5079235-19.2024.4.02.5101,306," 'CONSONANCIA'
"
951,5079217-95.2024.4.02.5101,"NENHUM TEMA
",
952,5079191-97.2024.4.02.5101,"NENHUM TEMA
",
953,5079180-68.2024.4.02.5101,355," 'CONSONANCIA'
"
954,5033156-88.2024.4.02.5001,30," 'CONSONANCIA'
"
955,5079120-95.2024.4.02.5101,294," 'CONSONANCIA'
"
956,5002187-39.2024.4.02.5115,291," 'CONSONANCIA'
"
957,5079107-96.2024.4.02.5101,"NENHUM TEMA
",
958,5079105-29.2024.4.02.5101,204," 'CONSONANCIA'
"
959,5079098-37.2024.4.02.5101,362," 'CONSONANCIA'
"
960,5079090-60.2024.4.02.5101,"NENHUM TEMA
",
961,5011958-20.2023.4.02.5101,"302
",
962,5087123-10.2022.4.02.5101,"NENHUM TEMA
",
963,5007862-19.2024.4.02.5103,303," 'CONSONANCIA'
"
964,5007862-19.2024.4.02.5103,2," 'CONSONANCIA'
"
965,5079035-12.2024.4.02.5101,"NENHUM TEMA
",
966,5078974-54.2024.4.02.5101,306," 'CONSONANCIA'
"
967,5078961-55.2024.4.02.5101,"339
",
968,5078961-55.2024.4.02.5101,329," 'CONSONANCIA'
"
969,5078890-53.2024.4.02.5101,283," 'CONSONANCIA'
"
970,5078854-11.2024.4.02.5101,309," 'CONSONANCIA'
"
971,5078818-66.2024.4.02.5101,"NENHUM TEMA
",
972,5078809-07.2024.4.02.5101,34," 'CONSONANCIA'
"
973,5078644-57.2024.4.02.5101,306," 'CONSONANCIA'
"
974,5006134-86.2024.4.02.5120,328," 'CONSONANCIA'
"
975,5004338-84.2024.4.02.5112,"NENHUM TEMA
",
976,5078410-75.2024.4.02.5101,303," 'CONSONANCIA'
"
977,5078383-92.2024.4.02.5101,306," 'CONSONANCIA'
"
978,5010463-98.2024.4.02.5102,"NENHUM TEMA
",
979,5006555-25.2023.4.02.5116,"NENHUM TEMA
",
980,5078285-10.2024.4.02.5101,306," 'CONSONANCIA'
"
981,5078282-55.2024.4.02.5101,331," 'CONSONANCIA'
"
982,5078267-86.2024.4.02.5101,"306
",
983,5078263-49.2024.4.02.5101,306," 'CONSONANCIA'
"
984,5078258-27.2024.4.02.5101,306," 'CONSONANCIA'
"
985,5078247-95.2024.4.02.5101,306," 'CONSONANCIA'
"
986,5078238-36.2024.4.02.5101,1," 'CONSONANCIA'
"
987,5078236-66.2024.4.02.5101,283," 'CONSONANCIA'
"
988,5078219-30.2024.4.02.5101,371," 'CONSONANCIA'
"
989,5078195-02.2024.4.02.5101,329," 'CONSONANCIA'
"
990,5078178-63.2024.4.02.5101,"NENHUM TEMA
",
991,5011932-58.2024.4.02.5110,20," 'CONSONANCIA'
"
992,5078109-31.2024.4.02.5101,"NENHUM TEMA
",
993,5078065-12.2024.4.02.5101,294," 'CONSONANCIA'
"
994,5078046-06.2024.4.02.5101,317," 'CONSONANCIA'
"
995,5078022-75.2024.4.02.5101,"NENHUM TEMA
",
996,5078022-75.2024.4.02.5101,339," 'CONSONANCIA'
"
997,5032847-67.2024.4.02.5001,331," 'CONSONANCIA'
"
998,5078013-16.2024.4.02.5101,306," 'CONSONANCIA'
"
999,5032845-97.2024.4.02.5001,"NENHUM TEMA
",
1000,5032838-08.2024.4.02.5001,"NENHUM TEMA
",
1001,5032823-39.2024.4.02.5001,"NENHUM TEMA
",
1002,5077979-41.2024.4.02.5101,269," 'CONSONANCIA'
"
1003,5002373-92.2024.4.02.5105,"NENHUM TEMA
",
1004,5077869-42.2024.4.02.5101,"14.375/2022.
320"," 'CONSONANCIA'
"
1005,5077854-73.2024.4.02.5101,"NENHUM TEMA
",
1006,5032716-92.2024.4.02.5001,"NENHUM TEMA
",
1007,5077690-11.2024.4.02.5101,"NENHUM TEMA
",
1008,5009385-21.2024.4.02.5118,283," 'CONSONANCIA'
"
1009,5077678-94.2024.4.02.5101,129," 'CONSONANCIA'
"
1010,5009381-81.2024.4.02.5118,248," 'CONSONANCIA'
"
1011,5077653-81.2024.4.02.5101,328," 'CONSONANCIA'
"
1012,5009375-74.2024.4.02.5118,"1.  NENHUM TEMA
",
1013,5127928-68.2023.4.02.5101,32," 'CONSONANCIA'
"
1014,5077562-88.2024.4.02.5101,"5077562-88.2024.4.02.5101/RJ: NENHUM TEMA
",
1015,5006766-66.2024.4.02.5006,"NENHUM TEMA
",
1016,5006754-52.2024.4.02.5006,258," 'CONSONANCIA'
"
1017,5006750-15.2024.4.02.5006,"NENHUM TEMA
",
1018,5077502-18.2024.4.02.5101,"NENHUM TEMA
",
1019,5077493-56.2024.4.02.5101,"349
",
1020,5077492-71.2024.4.02.5101,302," 'CONSONANCIA'
"
1021,5077437-23.2024.4.02.5101,"NENHUM TEMA
",
1022,5004693-82.2024.4.02.5116,249," 'CONSONANCIA'
"
1023,5004693-82.2024.4.02.5116,"NENHUM TEMA
",
1024,5077422-54.2024.4.02.5101,235," 'CONSONANCIA'
"
1025,5004691-15.2024.4.02.5116,325," 'CONSONANCIA'
"
1026,5077399-11.2024.4.02.5101,"363
",
1027,5077382-72.2024.4.02.5101,306," 'CONSONANCIA'
"
1028,5077373-13.2024.4.02.5101,306," 'CONSONANCIA'
"
1029,5077305-63.2024.4.02.5101,"319
",
1030,5077301-26.2024.4.02.5101,306," 'CONSONANCIA'
"
1031,5077280-50.2024.4.02.5101,325," 'CONSONANCIA'
"
1032,5077235-46.2024.4.02.5101,20," 'CONSONANCIA'
"
1033,5077218-10.2024.4.02.5101,315," 'CONSONANCIA'
"
1034,5077213-85.2024.4.02.5101,196," 'CONSONANCIA'
"
1035,5077206-93.2024.4.02.5101,"NENHUM TEMA
",
1036,5077197-34.2024.4.02.5101,"NENHUM TEMA
",
1037,5077159-22.2024.4.02.5101,"1.  **Análise da Decisão:**
    *   **Número do Documento:** 1
    *   **Decisão:** A decisão trata de isenção de Imposto de Renda para portador de cardiopatia grave.

2.  **Busca no arquivo temas-tnu.csv:**
    *   Verificando os temas"," o mais adequado é o Tema relacionado à isenção de Imposto de Renda (XIV - os proventos de aposentadoria ou reforma motivada por acidente em serviço e os percebidos pelos portadores de moléstia profissional).
    *   Não há um tema que trate especificamente de cardiopatia grave"
1038,5077076-06.2024.4.02.5101,5," 'CONSONANCIA'
"
1039,5077049-23.2024.4.02.5101,283," 'CONSONANCIA'
"
1040,5077030-17.2024.4.02.5101,"NENHUM TEMA
",
1041,5003226-16.2024.4.02.5101,"NENHUM TEMA
",
1042,5011212-92.2023.4.02.5121,"NENHUM TEMA
",
1043,5012641-77.2021.4.02.5117,"NENHUM TEMA
",
1044,5077001-64.2024.4.02.5101,308," 'CONSONANCIA'
"
1045,5130976-06.2021.4.02.5101,"238
",
1046,5008449-53.2024.4.02.5002,364," 'CONSONANCIA'
"
1047,5076909-86.2024.4.02.5101,"NENHUM TEMA
",
1048,5076841-39.2024.4.02.5101,"1 - A decisão se encaixa em algum tema?
Sim

2 - Em qual tema a decisão se encaixa?
Pelo que entendi", a decisão se encaixa em nenhum tema
1049,5002340-05.2024.4.02.5105,235," 'CONSONANCIA'
"
1050,5002340-05.2024.4.02.5105,235," 'CONSONANCIA'
"
1051,5076815-41.2024.4.02.5101,"NENHUM TEMA
",
1052,5076789-43.2024.4.02.5101,"NENHUM TEMA
",
1053,5076775-59.2024.4.02.5101,306," 'CONSONANCIA'
"
1054,5076720-11.2024.4.02.5101,326," 'CONSONANCIA'
"
1055,5076683-81.2024.4.02.5101,"NENHUM TEMA
",
1056,5076607-57.2024.4.02.5101,321," 'CONSONANCIA'
"
1057,5076596-28.2024.4.02.5101,2," 'CONSONANCIA'
"
1058,5011996-23.2023.4.02.5104,356," 'CONSONANCIA'
"
1059,5076564-23.2024.4.02.5101,"NENHUM TEMA
",
1060,5076560-83.2024.4.02.5101,51," 'CONSONANCIA'
"
1061,5076558-16.2024.4.02.5101,206," 'CONSONANCIA'
"
1062,5076545-17.2024.4.02.5101,364," 'CONSONANCIA'
"
1063,5076534-85.2024.4.02.5101,199," 'CONSONANCIA'
"
1064,5076415-27.2024.4.02.5101,298," 'CONSONANCIA'
"
1065,5076383-22.2024.4.02.5101,277," 'CONSONANCIA'
"
1066,5076365-98.2024.4.02.5101,"NENHUM TEMA
",
1067,5076343-40.2024.4.02.5101,"337
",
1068,5076331-26.2024.4.02.5101,"NENHUM TEMA
",
1069,5076282-82.2024.4.02.5101,"306
",
1070,5076225-64.2024.4.02.5101,206," 'CONSONANCIA'
"
1071,5076219-57.2024.4.02.5101,"5076219-57.2024.4.02.5101: NENHUM TEMA
",
1072,5076219-57.2024.4.02.5101,249," 'CONSONANCIA'
"
1073,5011720-37.2024.4.02.5110,3," 'CONSONANCIA'
"
1074,5076169-31.2024.4.02.5101,18," 'CONSONANCIA'
"
1075,5011713-45.2024.4.02.5110,340," 'CONSONANCIA'
"
1076,5006089-62.2022.4.02.5117,320," 'CONSONANCIA'
"
1077,5032197-20.2024.4.02.5001,"NENHUM TEMA
",
1078,5076067-09.2024.4.02.5101,"267
",
1079,5076061-02.2024.4.02.5101,287," 'CONSONANCIA'
"
1080,5076058-47.2024.4.02.5101,"332
",
1081,5076058-47.2024.4.02.5101,294," 'CONSONANCIA'
"
1082,5076014-28.2024.4.02.5101,204," 'CONSONANCIA'
"
1083,5011691-84.2024.4.02.5110,"363
",
1084,5075962-32.2024.4.02.5101,185," 'CONSONANCIA'
"
1085,5075944-11.2024.4.02.5101,329," 'CONSONANCIA'
"
1086,5075938-04.2024.4.02.5101,1," ""CONSONANCIA""
"
1087,5075936-34.2024.4.02.5101,"NENHUM TEMA
",
1088,5013602-38.2024.4.02.0000,"NENHUM TEMA
",
1089,5075915-58.2024.4.02.5101,329," 'CONSONANCIA'
"
1090,5075876-61.2024.4.02.5101,"NENHUM TEMA
",
1091,5006618-55.2024.4.02.5006,"NENHUM TEMA
",
1092,5075847-11.2024.4.02.5101,283," 'CONSONANCIA'
"
1093,5075843-71.2024.4.02.5101,321," 'CONSONANCIA'
"
1094,5011678-85.2024.4.02.5110,306," 'CONSONANCIA'
"
1095,5075777-91.2024.4.02.5101,306," 'CONSONANCIA'
"
1096,5032065-60.2024.4.02.5001,"NENHUM TEMA
",
1097,5075762-25.2024.4.02.5101,306," 'CONSONANCIA'
"
1098,5075672-17.2024.4.02.5101,362," 'CONSONANCIA'
"
1099,5075608-07.2024.4.02.5101,55," 'CONSONANCIA'
"
1100,5011654-57.2024.4.02.5110,306," 'CONSONANCIA'
"
1101,5075572-62.2024.4.02.5101,36," 'CONSONANCIA'
"
1102,5075561-33.2024.4.02.5101,306," 'CONSONANCIA'
"
1103,5006930-26.2023.4.02.5116,"303
",
1104,5007538-29.2024.4.02.5103,306," 'CONSONANCIA'
"
1105,5075479-02.2024.4.02.5101,"1.  **Análise da decisão:**

*   **TEMA:** Direito à saúde - Fornecimento de medicamentos e insumos para diabetes.
*   **Questão Submetida a Julgamento:** Fornecimento de medicamento e insumo – Diabetes Mellitus tipo 1 – Insulina glargina 100u/ml (Lantus® ou Basaglar®) e monitor de glicose freestyle® livre (leitor e sensores) – Insulina de ação prolongada incorporada ao sus", mas não fornecida concretamente – Rejeição ao tratamento padronizado – Apresentado laudo médico fundamentado e circunstanciado expedido por médico que assiste a paciente
1106,5075465-18.2024.4.02.5101,244," 'CONSONANCIA'
"
1107,5075442-72.2024.4.02.5101,283," 'CONSONANCIA'
"
1108,5010178-08.2024.4.02.5102,55," 'CONSONANCIA'
"
1109,5010178-08.2024.4.02.5102,302," 'CONSONANCIA'
"
1110,5075341-35.2024.4.02.5101,291," 'CONSONANCIA'
"
1111,5075334-43.2024.4.02.5101,329," 'CONSONANCIA'
"
1112,5007521-90.2024.4.02.5103,"NENHUM TEMA
",
1113,5075330-06.2024.4.02.5101,"326
",
1114,5007521-90.2024.4.02.5103,"NENHUM TEMA
",
1115,5075291-09.2024.4.02.5101,196," 'CONSONANCIA'
"
1116,5009087-29.2024.4.02.5118,271," 'CONSONANCIA'
"
1117,5075237-43.2024.4.02.5101,329," 'CONSONANCIA'
"
1118,5075213-15.2024.4.02.5101,"NENHUM TEMA
",
1119,5075195-91.2024.4.02.5101,325," 'CONSONANCIA'
"
1120,5075195-91.2024.4.02.5101,37," 'CONSONANCIA'
"
1121,5031850-84.2024.4.02.5001,"NENHUM TEMA
",
1122,5075115-30.2024.4.02.5101,206," 'CONSONANCIA'
"
1123,5075016-60.2024.4.02.5101,"269
",
1124,5075016-60.2024.4.02.5101,"NENHUM TEMA
",
1125,5074999-24.2024.4.02.5101,329," 'CONSONANCIA'
"
1126,5074949-95.2024.4.02.5101,"NENHUM TEMA
",
1127,5074918-75.2024.4.02.5101,"NENHUM TEMA
",
1128,5074898-84.2024.4.02.5101,363," 'CONSONANCIA'
"
1129,5009049-17.2024.4.02.5118,"NENHUM TEMA
",
1130,5006542-31.2024.4.02.5006,306," 'CONSONANCIA'
"
1131,5074825-15.2024.4.02.5101,283," 'CONSONANCIA'
"
1132,5074821-75.2024.4.02.5101,356," 'CONSONANCIA'
"
1133,5074770-64.2024.4.02.5101,"NENHUM TEMA
",
1134,5074770-64.2024.4.02.5101,"NENHUM TEMA
",
1135,5007309-43.2022.4.02.5102,330," 'CONSONANCIA'
"
1136,5004125-78.2024.4.02.5112,2," 'CONSONANCIA'
"
1137,5074706-54.2024.4.02.5101,329," 'CONSONANCIA'
"
1138,5031682-82.2024.4.02.5001,269," 'CONSONANCIA'
"
1139,5003872-08.2024.4.02.5107,283," 'CONSONANCIA'
"
1140,5074614-76.2024.4.02.5101,363," 'CONSONANCIA'
"
1141,5074548-96.2024.4.02.5101,"NENHUM TEMA
",
1142,5074480-49.2024.4.02.5101,"NENHUM TEMA
",
1143,5074473-57.2024.4.02.5101,339," 'CONSONANCIA'
"
1144,5074473-57.2024.4.02.5101,7," 'CONSONANCIA'
"
1145,5074466-65.2024.4.02.5101,306," 'CONSONANCIA'
"
1146,5074459-73.2024.4.02.5101,"1.  **Tema:** Progressão Funcional.
    *   **Análise:** A decisão trata da progressão funcional de servidores públicos"," com foco no marco inicial para contagem dos interstícios e os efeitos financeiros.
    *   **Correspondência:** A decisão se encaixa no Tema 206 da TNU"
1147,5002260-41.2024.4.02.5105,199," 'CONSONANCIA'
"
1148,5074447-59.2024.4.02.5101,329," 'CONSONANCIA'
"
1149,5074379-12.2024.4.02.5101,"NENHUM TEMA
",
1150,5074366-13.2024.4.02.5101,"NENHUM TEMA
",
1151,0068113-22.2016.4.02.5151,244," 'CONSONANCIA'
"
1152,5074336-75.2024.4.02.5101,"307
",
1153,5074313-32.2024.4.02.5101,331," 'CONSONANCIA'
"
1154,5074301-18.2024.4.02.5101,"NENHUM TEMA
",
1155,5074296-93.2024.4.02.5101,325," 'CONSONANCIA'
"
1156,5074294-26.2024.4.02.5101,"NENHUM TEMA
",
1157,5074279-57.2024.4.02.5101,363," 'CONSONANCIA'
"
1158,5074267-43.2024.4.02.5101,303," 'CONSONANCIA'
"
1159,5074267-43.2024.4.02.5101,"NENHUM TEMA
",
1160,5100084-80.2022.4.02.5101,"NENHUM TEMA
",
1161,5100084-80.2022.4.02.5101,302," 'CONSONANCIA'
"
1162,5100084-80.2022.4.02.5101,"NENHUM TEMA
",
1163,5100084-80.2022.4.02.5101,"NENHUM TEMA
",
1164,5007425-75.2024.4.02.5103,331," 'CONSONANCIA'
"
1165,5074182-57.2024.4.02.5101,31," 'CONSONANCIA'
"
1166,5074139-23.2024.4.02.5101,212," 'CONSONANCIA'
"
1167,5074139-23.2024.4.02.5101,330," 'CONSONANCIA'
"
1168,5074096-86.2024.4.02.5101,283," 'CONSONANCIA'
"
1169,5074068-21.2024.4.02.5101,"355
",
1170,5074064-81.2024.4.02.5101,"329
",
1171,5073925-32.2024.4.02.5101,282," 'CONSONANCIA'
"
1172,5073910-63.2024.4.02.5101,"NENHUM TEMA
",
1173,5073904-56.2024.4.02.5101,329," 'CONSONANCIA'
"
1174,5073900-19.2024.4.02.5101,216," 'CONSONANCIA'
"
1175,5073900-19.2024.4.02.5101,"NENHUM TEMA
",
1176,5031469-76.2024.4.02.5001,"NENHUM TEMA
",
1177,5031459-32.2024.4.02.5001,"NENHUM TEMA
",
1178,5073819-70.2024.4.02.5101,306," 'CONSONANCIA'
"
1179,5073763-37.2024.4.02.5101,"1.  TEMA: Desconto em Benefício Previdenciário sem Autorização do Segurado.

Retorno: NENHUM TEMA
",
1180,5073763-37.2024.4.02.5101,355," 'CONSONANCIA'
"
1181,5073757-30.2024.4.02.5101,332," 'CONSONANCIA'
"
1182,5073757-30.2024.4.02.5101,332," 'CONSONANCIA'
"
1183,5073754-75.2024.4.02.5101,183," 'CONSONANCIA'
"
1184,5073732-17.2024.4.02.5101,"1.  **Análise da decisão:**
    *   **TEMA:** Direito à saúde"," fornecimento de aparelho CPAP e máscara nasal.
    *   **QUESTÃO SUBMETIDA A JULGAMENTO (temas-tnu.csv):** Não há tema específico que aborde diretamente o fornecimento de equipamentos médicos como o CPAP. Os temas em geral tratam de benefícios previdenciários"
1185,5073725-25.2024.4.02.5101,360," 'CONSONANCIA'
"
1186,5073664-67.2024.4.02.5101,306," 'CONSONANCIA'
"
1187,5073657-75.2024.4.02.5101,356," 'CONSONANCIA'
"
1188,5073642-09.2024.4.02.5101,363," 'CONSONANCIA'
"
1189,5003822-79.2024.4.02.5107,330," 'CONSONANCIA'
"
1190,5073585-88.2024.4.02.5101,306," 'CONSONANCIA'
"
1191,5073536-47.2024.4.02.5101,"360
",
1192,5100854-39.2023.4.02.5101,"NENHUM TEMA
",
