decisionId,temaTnu,consonancia,validade,justificativa
897,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
961,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1472,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1996,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1445,244,CONSONANCIA,VALIDA,Tema 244 selecionado por semelhanca de assunto.
1919,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1980,345,NAO_APLICAVEL,VALIDA,Tema 345 selecionado por semelhanca de assunto.
1230,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1571,320,CONSONANCIA,VALIDA,Tema 320 selecionado por semelhanca de assunto.
1720,263,CONSONANCIA,VALIDA,Tema 263 selecionado por semelhanca de assunto.
840,101,CONSONANCIA,VALIDA,Tema 101 selecionado por semelhanca de assunto.
1477,120,CONSONANCIA,VALIDA,Tema 120 selecionado por semelhanca de assunto.
104,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
145,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
149,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
164,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
210,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
234,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
254,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
255,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
308,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
369,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
456,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
579,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
581,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
659,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
707,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
756,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
912,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
913,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
933,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
946,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
947,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
966,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
985,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1002,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1041,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1053,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1064,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1085,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1117,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1140,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1193,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1200,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1223,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1224,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1231,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1234,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1342,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1385,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1387,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1415,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1428,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1431,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1432,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1662,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1664,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1667,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1681,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1695,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1798,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1799,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1806,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1808,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1849,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1904,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1947,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1971,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
244,27,CONSONANCIA,VALIDA,Tema 27 selecionado por semelhanca de assunto.
669,27,CONSONANCIA,VALIDA,Tema 27 selecionado por semelhanca de assunto.
1660,27,CONSONANCIA,VALIDA,Tema 27 selecionado por semelhanca de assunto.
1900,27,CONSONANCIA,VALIDA,Tema 27 selecionado por semelhanca de assunto.
239,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
485,81,CONSONANCIA,VALIDA,Tema 81 selecionado por semelhanca de assunto.
856,81,CONSONANCIA,VALIDA,Tema 81 selecionado por semelhanca de assunto.
1115,81,CONSONANCIA,VALIDA,Tema 81 selecionado por semelhanca de assunto.
1645,81,CONSONANCIA,VALIDA,Tema 81 selecionado por semelhanca de assunto.
11,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
69,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
81,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
86,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
105,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
138,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
165,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
172,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
182,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
198,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
211,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
223,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
236,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
257,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
281,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
284,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
288,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
316,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
317,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
327,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
331,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
335,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
342,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
364,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
372,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
374,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
376,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
377,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
379,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
384,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
399,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
453,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
460,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
464,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
482,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
512,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
515,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
535,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
541,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
542,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
575,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
577,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
582,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
601,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
608,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
611,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
627,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
634,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
652,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
653,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
654,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
657,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
671,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
672,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
678,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
688,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
701,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
753,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
760,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
769,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
780,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
804,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
806,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
815,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
819,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
825,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
828,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
830,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
838,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
841,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
843,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
849,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
853,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
855,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
861,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
862,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
867,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
884,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
886,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
895,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
904,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
941,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
945,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
980,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
982,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
983,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
984,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
992,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1013,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1037,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1058,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1069,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1082,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1090,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1094,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1095,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1097,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1099,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1100,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1106,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1111,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1126,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1130,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1137,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1151,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1178,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1202,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1209,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1215,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1216,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1220,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1221,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1226,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1227,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1233,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1238,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1240,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1252,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1265,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1266,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1267,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1272,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1284,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1285,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1289,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1293,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1294,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1307,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1310,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1315,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1317,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1326,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1327,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1328,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1329,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1330,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1347,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1353,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1373,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1378,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1397,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1399,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1401,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1416,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1418,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1420,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1446,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1447,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1458,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1463,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1464,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1466,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1468,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1469,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1470,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1474,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1512,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1513,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1519,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1526,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1528,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1530,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1531,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1532,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1540,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1542,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1577,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1581,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1583,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1584,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1599,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1608,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1609,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1610,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1621,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1646,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1647,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1649,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1650,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1651,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1652,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1654,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1655,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1666,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1671,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1673,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1680,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1696,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1710,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1722,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1723,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1725,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1733,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1741,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1743,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1747,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1751,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1752,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1766,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1784,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1818,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1820,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1825,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1829,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1850,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1851,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1854,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1856,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1874,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1884,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1886,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1887,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1888,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1893,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1895,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1921,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1942,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1945,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1951,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1958,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1964,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1968,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1969,194,CONSONANCIA,VALIDA,Tema 194 selecionado por semelhanca de assunto.
1,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
56,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
383,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
404,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
551,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
755,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
975,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1207,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1352,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1392,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1498,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1524,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1566,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1625,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1742,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1855,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1976,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
1395,293,CONSONANCIA,VALIDA,Tema 293 selecionado por semelhanca de assunto.
898,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
899,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1593,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1448,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
496,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
497,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1497,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1596,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1656,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1920,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
344,258,CONSONANCIA,VALIDA,Tema 258 selecionado por semelhanca de assunto.
563,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
948,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1083,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
510,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
486,120,CONSONANCIA,VALIDA,Tema 120 selecionado por semelhanca de assunto.
114,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
